Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BRCM,Predicted_Covariance,Future_Cov_45_BRCM,Beta_Predicted
2015-04-28,4.837591330570472e-05,0.392782511062934,0.0008776085029394973,1.6341280255884203,8.09314165748338e-05,8.05964455420491e-05,1.6729692742625695
2015-04-29,4.7158652268819175e-05,0.39966045257496857,0.0008099592692993015,1.6262459318330054,7.810942815481193e-05,7.970102744320045e-05,1.6563117136928254
2015-04-30,4.7296624411946914e-05,0.4053265235396887,0.0007674294296494277,1.680265403265885,7.722169349909403e-05,7.893246664221613e-05,1.632710462093531
2015-05-01,5.0018555724514286e-05,0.41096810604156925,0.0007359982667483786,1.6414058780889569,7.885188655931592e-05,7.415588091040038e-05,1.5764526867510151
2015-05-04,4.992916004912971e-05,0.4080572562677097,0.0007080825159453204,1.495010372513326,7.672557830802634e-05,7.631431584885455e-05,1.5366887452648768
2015-05-05,5.102770643270727e-05,0.4056597254878852,0.0006629289224585944,1.4815238876808603,7.461023365689767e-05,7.178740640654374e-05,1.462151424643979
2015-05-06,5.61480236098465e-05,0.40452965817253955,0.0006554345555408967,1.5410976618957242,7.760367203434893e-05,7.984722352979046e-05,1.3821265121207191
2015-05-07,5.2055366505413186e-05,0.40849870527871235,0.0006533863264449724,1.4427192271300318,7.533702382749904e-05,7.817275995749385e-05,1.4472479762420811
2015-05-08,4.9463315458690945e-05,0.4118393156116054,0.0006311948145826501,1.592018839480165,7.276979078178441e-05,8.074891174814627e-05,1.4711870829313445
2015-05-11,4.237087867236375e-05,0.41323762744794124,0.0006087145712515718,1.585978217528788,6.636520550464945e-05,7.962917751107078e-05,1.5662928781303727
2015-05-12,4.7490306282055044e-05,0.42503871123394144,0.0005944443575956825,1.5806765800611209,7.141452894344263e-05,8.124401457058176e-05,1.5037706541477438
2015-05-13,4.663897325113825e-05,0.4085539278488522,0.000614168992855986,1.5804239893683576,6.914612134784038e-05,8.124365784830825e-05,1.4825824096835756
2015-05-14,4.9144732522979803e-05,0.3984587016327156,0.000645528402026731,1.6158157168620269,7.097076407923308e-05,7.922908577723957e-05,1.4441174147411941
2015-05-15,5.102390807027307e-05,0.39310007587613083,0.0006603177115521313,1.6236322025665109,7.215500490865722e-05,8.014139912796334e-05,1.4141410887084773
2015-05-18,5.1224895533544154e-05,0.3882725333134137,0.0006764760991556623,1.6383391169196664,7.227755261113324e-05,8.058295341378444e-05,1.4109848708974517
2015-05-19,5.107054978153525e-05,0.3846449500358296,0.000690683462051083,1.5954602286141666,7.22411798303623e-05,7.953319800818705e-05,1.4145369521062288
2015-05-20,4.960583034370502e-05,0.3728122784026006,0.000704043858516796,1.598926427003591,6.967170300190886e-05,8.335045465593566e-05,1.4045063356297633
2015-05-21,4.7917991249736124e-05,0.36059174708038466,0.0007133174610487806,1.6187284197081648,6.666632454620865e-05,8.49298445133196e-05,1.391258748697563
2015-05-22,4.8649795894238564e-05,0.35274369945271594,0.0007233375892213828,1.5800229324971944,6.617139552285733e-05,8.861960993481983e-05,1.3601577212514842
2015-05-26,5.2044924254716454e-05,0.34749674008494524,0.0007167139106342401,1.6024773192059842,6.711395649264991e-05,8.757795831669098e-05,1.2895389407078994
2015-05-27,5.41376103742017e-05,0.49682196149300967,0.0003068691918709652,0.8621828485515407,6.403640918130613e-05,4.5337579812814904e-05,1.182845137394936
2015-05-28,5.2639353679274204e-05,0.511022041160139,0.0003015199585251972,0.8633254914681762,6.438029150788599e-05,4.5414844916261876e-05,1.2230448705762618
2015-05-29,4.7121939363217764e-05,0.5043350941569859,0.0004245792828947288,0.907541923445172,7.133623219414549e-05,4.719564201664275e-05,1.5138645216675612
2015-06-01,4.566975475334599e-05,0.5114742606724495,0.0003987685078188319,0.932600548728778,6.902374986319585e-05,4.8460552412880244e-05,1.5113667729546727
2015-06-02,4.848176142599366e-05,0.5154743113282596,0.00039599699979447266,0.9356676753963036,7.142367130228229e-05,4.886258864076657e-05,1.4732070205681151
2015-06-03,4.583723039523311e-05,0.5187710313118171,0.0003871575946449106,0.9603712174198612,6.910807444676836e-05,5.135333246253714e-05,1.5076843398015454
2015-06-04,5.208668778062701e-05,0.5378225432477949,0.0003624763744770383,0.95785009102695,7.38996234315889e-05,4.9818218942291065e-05,1.4187813927203667
2015-06-05,5.356843740955158e-05,0.5503204768914802,0.00034346512861816743,1.0231256306103886,7.464685023341082e-05,5.683900579642386e-05,1.3934856763266503
2015-06-08,5.4875341169450945e-05,0.5698688349721048,0.00030961685205715646,1.0035705552663583,7.428067112749586e-05,5.67655543624959e-05,1.3536256822189536
2015-06-10,5.7400521339002106e-05,0.5828364160609358,0.0002981652887315434,1.001719998017974,7.624882209448144e-05,5.343265664980406e-05,1.328364626588721
2015-06-11,5.7399555912391706e-05,0.5935527403926332,0.00028330076414287663,0.9935860227639858,7.568981671615454e-05,5.306786117032894e-05,1.3186481238927885
2015-06-12,5.544172754801711e-05,0.6024065515459985,0.0002669731580208027,1.0561814750102816,7.328951757595332e-05,5.5793500481785686e-05,1.3219198033192336
2015-06-15,5.424960916028536e-05,0.6083302078816478,0.00025205459470776343,1.079316130552986,7.113527240244419e-05,5.676432354396769e-05,1.3112587077313058
2015-06-16,5.423174022350414e-05,0.6110439630956195,0.00023774625046693237,1.0757526062338376,6.938347803444919e-05,5.735752472118517e-05,1.2793887444603569
2015-06-17,5.412494915971205e-05,0.6144749502874159,0.00022793110673057434,1.1353777693420235,6.825032652016838e-05,7.142392084938342e-05,1.2609771940621162
2015-06-18,5.572982074389677e-05,0.6098036259797618,0.0002187042762441665,1.0201298658483728,6.73228453531468e-05,8.252391849961577e-05,1.20802192532657
2015-06-19,6.241618085312648e-05,0.6329994618883975,0.00021105091343213696,0.841595139857341,7.265166212955567e-05,9.727186994864453e-05,1.163987625268432
2015-06-22,6.257165974145031e-05,0.6260032571012629,0.00021153514490354655,0.8330357319543537,7.202059359461632e-05,9.689657805309186e-05,1.151009800478516
2015-06-23,5.295413252336654e-05,0.6454428550076791,0.00020395004611801457,0.9774884120538736,6.707638217118999e-05,0.00014905462645193744,1.2666883390374086
2015-06-24,5.124155217210486e-05,0.6605146720588321,0.00019508064873309885,1.0147070015793027,6.60390326387826e-05,0.00016957146705778387,1.2887789272459484
2015-06-25,5.1531038942745836e-05,0.6496125025806071,0.00021599011660112797,1.0145643041185703,6.853395002988178e-05,0.00016950287528768852,1.3299547503016043
2015-06-26,9.885673436567757e-05,0.692274163973409,0.00023193799271880095,1.0121898028081393,0.00010482556234839348,0.00017016805565839798,1.0603785672368746
2015-06-29,0.00010219846828200267,0.7191074851124404,0.00023936134434840984,1.026222010012075,0.00011247163547833859,0.0001828610544257901,1.1005217335350714
2015-06-30,8.697755639475864e-05,0.7201270681311912,0.0002469789523457082,1.0208149080827893,0.00010554622592020836,0.00019103972067828509,1.2134880570934123
2015-07-01,9.667073925185136e-05,0.722121859265606,0.00025109778201186833,1.0233041517335826,0.00011250697549724605,0.00018961688132137076,1.1638162319638141
2015-07-02,9.521395937942913e-05,0.7217351833076866,0.0002584075033447923,1.0242952590157617,0.00011320894665481348,0.00019421055806869211,1.188995262802527
2015-07-06,0.000172264093177785,0.7434024636720181,0.00025183387218356146,1.0608786902493186,0.00015483831936871588,0.0002175784313731518,0.8988426810973029
2015-07-07,0.00016730584927433944,0.7461817235109118,0.0002494189108045594,1.0672954762519322,0.00015242803783490348,0.0002211491784028759,0.9110741704252067
2015-07-08,0.00018325021701855255,0.7361340155163992,0.0002449200537111376,1.090891636604149,0.0001559521290272277,0.00022101406852272198,0.8510338026581374
2015-07-09,0.00017483634785152047,0.7273076528550121,0.00023758233234788602,1.098418744679361,0.00014823170057354614,0.00022309776335916303,0.8478311426376379
2015-07-10,0.0001852458943863911,0.7517189428147865,0.00022670332178857569,1.0786301325356826,0.00015404894623921573,0.00021471689426569562,0.8315916892489725
2015-07-13,0.00021177015433928543,0.7774139615747079,0.00023806769465920042,1.0870055362962718,0.00017455606602657491,0.0002173086054126614,0.8242713264821617
2015-07-14,0.0001959846645507268,0.8125241829166697,0.0002419606661175052,1.0647681056069174,0.00017693743464955068,0.00021445802489804004,0.9028126514651552
2015-07-15,0.00017788056160659394,0.8269831579962802,0.0002476145693896494,1.064942329051373,0.00017355974693520997,0.0002145055599491061,0.9757094612679489
2015-07-16,0.00018174519139179188,0.8420278666896867,0.0002429766196298219,1.0583521943097682,0.00017694576470797792,0.00022077690302164387,0.9735925520391473
2015-07-17,0.00017984339911716185,0.8509725431474383,0.0002383955355485358,1.0573747318944848,0.00017620241556840936,0.00022156464558218536,0.9797547001078393
2015-07-20,0.0001933298802508964,0.856250504491577,0.00024720536592519977,1.0585953474686616,0.0001871885490999558,0.00022468341888566684,0.9682339266802906
2015-07-21,0.00019419877324157122,0.863452820928003,0.0002538582260521022,1.0573781368910793,0.00019171560932472164,0.00022433867715767597,0.9872132873169045
2015-07-22,0.00018582236281108658,0.8712477256230207,0.00025493704677663546,1.0587096719889593,0.00018963003346394932,0.00022468248031784773,1.020490917213951
2015-07-23,0.00018795658724473803,0.8717322139378534,0.00025648945263556574,1.0654723603481069,0.0001914020680846537,0.0002258619064291808,1.018331258778546
2015-07-24,0.00019329917782205091,0.8814471285639386,0.00026157290190308304,1.0727048880789556,0.00019820182359592416,0.00023897580589600544,1.0253629934131772
