Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IYR,Predicted_Covariance,Future_Cov_45_IYR,Beta_Predicted
2015-04-15,4.691423215315267e-05,0.5950372106642329,7.283742704778947e-05,0.9720025686847948,3.4783536035611984e-05,3.8960408226138785e-05,0.7414282284757485
2015-04-16,4.176974619173272e-05,0.6102659094892924,7.210712362574149e-05,0.9559078887980494,3.349184820960605e-05,4.025058445693739e-05,0.8018207258399604
2015-04-17,4.332386275975345e-05,0.6262680726267212,7.091550394171005e-05,0.9643516204959108,3.471318431004795e-05,3.8074932929292895e-05,0.8012485983197103
2015-04-20,4.305137811564542e-05,0.6271957987425767,6.711549197425356e-05,0.9958897140096986,3.371382736874078e-05,3.758206802091931e-05,0.7831068096862791
2015-04-21,4.4326391543702614e-05,0.6369155763334705,6.54912614304976e-05,1.024251359684724,3.431663827965061e-05,3.99024073728264e-05,0.7741807326187806
2015-04-22,3.760113128202133e-05,0.6508150606361613,6.5793545952969e-05,1.034347765198473,3.237052156095185e-05,3.9951384716122394e-05,0.8608922247089291
2015-04-23,3.981692672329287e-05,0.6581254452427191,6.47919749799752e-05,1.0328782725359134,3.3427443191407866e-05,3.973307732457961e-05,0.8395284604387319
2015-04-24,4.472325784062566e-05,0.6706862836759668,5.907206956368609e-05,0.9615564267150948,3.447285350472891e-05,4.6273989303442494e-05,0.7708037197910592
2015-04-27,4.8016264703360416e-05,0.6383846141187776,5.827240569282123e-05,0.964932615461638,3.376821244287387e-05,4.6314874001047016e-05,0.703266125582455
2015-04-28,4.837591330570472e-05,0.6210984126855911,5.768401937686237e-05,1.0026023882225483,3.280973820026128e-05,4.944911752162747e-05,0.6782246774944546
2015-04-29,4.7158652268819175e-05,0.6467277949226041,6.170084363542868e-05,0.976097259294819,3.488572636516314e-05,4.783775499601224e-05,0.7397524035738662
2015-04-30,4.7296624411946914e-05,0.6606876348407882,6.628777679912413e-05,0.9604518659756688,3.6993717741595395e-05,4.5118369232162454e-05,0.7821640170212856
2015-05-01,5.0018555724514286e-05,0.6717602290069751,6.794131670356983e-05,1.017761619712166,3.9160374964252984e-05,4.598071109287271e-05,0.7829169474611666
2015-05-04,4.992916004912971e-05,0.6800506972304015,6.859971047279324e-05,0.9297301156890893,3.9799678292925634e-05,4.7459013667984815e-05,0.7971229288408461
2015-05-05,5.102770643270727e-05,0.6811463498135465,7.70123042305347e-05,0.8636606958111973,4.269957148910092e-05,4.184877603601094e-05,0.8367919013842202
2015-05-06,5.61480236098465e-05,0.6745047714408601,7.874951709720752e-05,0.8437370701176595,4.4851421590537344e-05,4.371563470882321e-05,0.7988067737200263
2015-05-07,5.2055366505413186e-05,0.6650757180967706,8.105936871698339e-05,0.792621751110895,4.320215939387702e-05,4.2947670427834126e-05,0.8299271005878802
2015-05-08,4.9463315458690945e-05,0.6692834041877699,8.702604223432092e-05,0.7609385149379151,4.391129896053442e-05,3.859562177577638e-05,0.8877548654660389
2015-05-11,4.237087867236375e-05,0.6638951573639954,7.29827439335413e-05,0.7380615597673246,3.69184389990595e-05,3.7056773105235306e-05,0.8713163416915263
2015-05-12,4.7490306282055044e-05,0.6605145352182442,7.170040150121794e-05,0.7511128910106417,3.854301270371539e-05,3.860589030746599e-05,0.8115974758048565
2015-05-13,4.663897325113825e-05,0.6473502490390552,7.34437242488148e-05,0.7497982558675131,3.7887081792928447e-05,3.854431049183485e-05,0.8123481104293776
2015-05-14,4.9144732522979803e-05,0.6458122316191631,8.141288999636781e-05,0.6995967244490922,4.0849932186224826e-05,3.4303669850728196e-05,0.8312168993314517
2015-05-15,5.102390807027307e-05,0.6308734419081219,7.927073341557461e-05,0.6959433789369818,4.012227433078857e-05,3.4351299520722024e-05,0.7863426352119061
2015-05-18,5.1224895533544154e-05,0.6073624807611245,8.07008155495142e-05,0.6991218688556813,3.9050577677425156e-05,3.438683994463732e-05,0.7623359163681114
2015-05-19,5.107054978153525e-05,0.5854573265299194,8.078937846290503e-05,0.7056791172619927,3.760604360398828e-05,3.5177885325409275e-05,0.7363547830375009
2015-05-20,4.960583034370502e-05,0.5997503784566806,7.835969710923415e-05,0.6702635764059077,3.739239362202885e-05,3.494017791515315e-05,0.7537902976917701
2015-05-21,4.7917991249736124e-05,0.6015869679756366,6.859598654685822e-05,0.665672537386705,3.449030817579851e-05,3.492584945610091e-05,0.719777838683679
2015-05-22,4.8649795894238564e-05,0.608281855255344,6.786704234683533e-05,0.6358405748227891,3.495222558206956e-05,3.566273790246201e-05,0.718445472167106
2015-05-26,5.2044924254716454e-05,0.6329345818241314,5.5142954893512536e-05,0.6436026066697702,3.39072862496354e-05,3.517391577645987e-05,0.6515003477320389
2015-05-27,5.41376103742017e-05,0.6409946227365965,5.639042762674462e-05,0.6357794922097444,3.541658000722484e-05,3.34322394835798e-05,0.654195480044719
2015-05-28,5.2639353679274204e-05,0.6358663952937914,5.6388522385281675e-05,0.6315381453064614,3.464308066188877e-05,3.322177696736498e-05,0.6581213149569665
2015-05-29,4.7121939363217764e-05,0.6242688257110278,4.752958564392853e-05,0.6034686510055868,2.9543724182432166e-05,3.138267190237031e-05,0.6269632485774402
2015-06-01,4.566975475334599e-05,0.6209514157419391,4.949917844851447e-05,0.5982749799502787,2.9523711767045908e-05,3.10880537897121e-05,0.6464609220368729
2015-06-02,4.848176142599366e-05,0.6248120753829794,4.9893633805597874e-05,0.586499039259873,3.072990212112556e-05,3.0628247664344964e-05,0.6338445885064238
2015-06-03,4.583723039523311e-05,0.6096882860591254,4.923938237452991e-05,0.5872069043598552,2.8964986717187963e-05,3.139934937336366e-05,0.631909617300966
2015-06-04,5.208668778062701e-05,0.6021984141656516,5.009733785488131e-05,0.5977117999043797,3.0761697865953684e-05,3.108726260087538e-05,0.5905865620696102
2015-06-05,5.356843740955158e-05,0.5992202688026368,5.371971585607589e-05,0.5506801252218778,3.214458606530201e-05,3.0592636811168774e-05,0.600065777904704
2015-06-08,5.4875341169450945e-05,0.5969406665727258,5.354744279186994e-05,0.5120577397943913,3.2358557314933194e-05,2.8963824528829945e-05,0.5896739159217688
2015-06-10,5.7400521339002106e-05,0.606132779242392,5.04870339568167e-05,0.5093604306337868,3.262989062627711e-05,2.716974908647384e-05,0.5684598304180555
2015-06-11,5.7399555912391706e-05,0.6096800152425405,5.3201088099282096e-05,0.506355315790498,3.369120025502729e-05,2.7044657418264755e-05,0.5869592494138768
2015-06-12,5.544172754801711e-05,0.6320600904335163,4.8299436438877097e-05,0.5198983373936003,3.2707532213907036e-05,2.746398116627357e-05,0.5899443192057754
2015-06-15,5.424960916028536e-05,0.6331816105792363,4.930763659378431e-05,0.5109023031820731,3.274791792715476e-05,2.6869813964817568e-05,0.6036526056878693
2015-06-16,5.423174022350414e-05,0.6337367508365912,5.1689189560848564e-05,0.5072482675336467,3.355332199837268e-05,2.704572117812298e-05,0.618702661210761
2015-06-17,5.412494915971205e-05,0.6309426092558692,5.3093182941997015e-05,0.487265366152013,3.382267786051711e-05,3.065270774577162e-05,0.6248999469858726
2015-06-18,5.572982074389677e-05,0.6403161444566364,5.717863210969114e-05,0.5028660457246982,3.614557648983124e-05,4.067960164963654e-05,0.6485859097938999
2015-06-19,6.241618085312648e-05,0.6451188059230267,5.701894764449504e-05,0.7107723585013418,3.848556765614891e-05,8.215132567299944e-05,0.6165960033137967
2015-06-22,6.257165974145031e-05,0.6286603364667623,6.216394461518293e-05,0.7636642046607125,3.9207954052075744e-05,8.882746006543899e-05,0.6266088228134792
2015-06-23,5.295413252336654e-05,0.624742819740331,6.563983099981535e-05,0.7393189869890231,3.683281651122578e-05,0.00011273679981834926,0.6955607571320884
2015-06-24,5.124155217210486e-05,0.6241186138214067,7.407350317650481e-05,0.7364924418062976,3.845118386303857e-05,0.00012307799555899985,0.7503906933555152
2015-06-25,5.1531038942745836e-05,0.6213329136965583,7.709348886858456e-05,0.7341594066268113,3.916225214993397e-05,0.00012265573491752234,0.7599740458065604
2015-06-26,9.885673436567757e-05,0.6759561710791103,8.598766048178914e-05,0.7471870095335885,6.232176346385617e-05,0.00012561612483429104,0.6304250677887443
2015-06-29,0.00010219846828200267,0.6857178756097544,9.693334795357002e-05,0.7342221645617905,6.825025382591811e-05,0.00013083001327653774,0.6678207117311278
2015-06-30,8.697755639475864e-05,0.7233615860329378,0.00010152326448062483,0.7264641909664947,6.797384392817542e-05,0.0001359536533274845,0.7815101590077737
2015-07-01,9.667073925185136e-05,0.745965698788426,0.00011248893599674804,0.7164919116190882,7.778955415831526e-05,0.0001327649863855625,0.8046856242161766
2015-07-02,9.521395937942913e-05,0.7672424865204865,0.00010472238516338658,0.7300593357306691,7.661304421663545e-05,0.00013842222715328424,0.8046408816099251
2015-07-06,0.000172264093177785,0.780116330027753,0.0001055100874453294,0.7226030930794644,0.00010517287396026568,0.00014820058970236108,0.6105327698890918
2015-07-07,0.00016730584927433944,0.7864026458759003,0.0001163090883488377,0.7163269814723361,0.00010970018356041448,0.00014842667934537906,0.6556864809940615
2015-07-08,0.00018325021701855255,0.7919110259544578,0.00011838998257932607,0.7279794354588185,0.00011664231135578807,0.00014748824854178536,0.6365193627245692
2015-07-09,0.00017483634785152047,0.7818462716336839,0.00010016551436819856,0.7379328872297912,0.00010346568687845994,0.0001498801594998211,0.5917859080786109
2015-07-10,0.0001852458943863911,0.7724688132762877,0.0001032173295847737,0.7403495402242583,0.00010681483155691901,0.00014737726042780432,0.5766110601842631
2015-07-13,0.00021177015433928543,0.7637769551910318,9.517441568923775e-05,0.7483396160985766,0.00010843239161371915,0.00014960424111869886,0.5120286753911285
2015-07-14,0.0001959846645507268,0.7383595998985804,8.663255367284435e-05,0.7556950978118436,9.62098480888153e-05,0.00015220673614137065,0.4909049813125213
2015-07-15,0.00017788056160659394,0.730784737692341,7.93129765404327e-05,0.7542165304849943,8.680122194484014e-05,0.00015191774688744783,0.487974746430205
2015-07-16,0.00018174519139179188,0.7306232510349768,8.040794718197665e-05,0.7259528190138166,8.832312788535826e-05,0.00015143693751797711,0.48597229565737593
2015-07-17,0.00017984339911716185,0.7279907081616387,7.866333041033095e-05,0.7306898178279969,8.658830774703373e-05,0.00015311036440932005,0.481465031088655
2015-07-20,0.0001933298802508964,0.747536692234331,7.922993698641692e-05,0.7358309955023536,9.251809050985236e-05,0.00015617773513444135,0.478550394743874
2015-07-21,0.00019419877324157122,0.7677211092307902,8.505007027384617e-05,0.7357600697450268,9.866521386159132e-05,0.00015610256633199278,0.5080630130390058
2015-07-22,0.00018582236281108658,0.7771279116181891,9.295759415468758e-05,0.7369230328275985,0.00010213719676147994,0.00015639197336130716,0.5496496504315583
2015-07-23,0.00018795658724473803,0.7857589432693343,0.00010096286230055287,0.7346739970534569,0.00010824277940448823,0.00015573831452955433,0.5758924493747348
2015-07-24,0.00019329917782205091,0.7423727481277158,0.00010059794488314293,0.7409245815611806,0.00010352174371644222,0.00016506221883992304,0.5355519091330186
