Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BDX,Predicted_Covariance,Future_Cov_45_BDX,Beta_Predicted
2015-04-16,4.176974619173272e-05,0.6461873348190831,7.370038094752651e-05,0.8726671508269704,3.585289474675515e-05,3.6745551813911826e-05,0.858346004358804
2015-04-17,4.332386275975345e-05,0.6773067087717032,7.484984176281768e-05,0.9113463516617368,3.8569535297727906e-05,3.5982156795705226e-05,0.890260767180664
2015-04-20,4.305137811564542e-05,0.6571660648755724,7.843018744701991e-05,0.8545128444007322,3.818653779310981e-05,3.224690384010195e-05,0.8869991964143963
2015-04-21,4.4326391543702614e-05,0.6546926640780135,8.116660801088836e-05,0.8786232688160384,3.926967999727535e-05,3.4229081824537055e-05,0.8859209746085082
2015-04-22,3.760113128202133e-05,0.6567684247714879,8.050736454130725e-05,0.9058993478938252,3.613520525282502e-05,3.499010156883341e-05,0.9610137785961449
2015-04-23,3.981692672329287e-05,0.6561444721290081,7.920725959095632e-05,0.90873846419948,3.684816253016746e-05,3.49576292056255e-05,0.9254396449591202
2015-04-24,4.472325784062566e-05,0.6645872249867426,7.79721469158248e-05,0.740384530253751,3.924537208687855e-05,3.5630301957877074e-05,0.8775159499053506
2015-04-27,4.8016264703360416e-05,0.6672493679074406,7.734730107979817e-05,0.7147912348166043,4.0663517103504405e-05,3.430857807800956e-05,0.8468696462484007
2015-04-28,4.837591330570472e-05,0.670836944814036,7.645395312543125e-05,0.7241602909824798,4.079731051462905e-05,3.571614007101264e-05,0.8433393341189495
2015-04-29,4.7158652268819175e-05,0.6742950503985787,7.421160369123249e-05,0.7154746772641238,3.9890232963451094e-05,3.506484829343637e-05,0.8458730486203083
2015-04-30,4.7296624411946914e-05,0.6774276562454097,7.413039665288576e-05,0.7064075479657423,4.011217006102603e-05,3.31843351099409e-05,0.8480979469413017
2015-05-01,5.0018555724514286e-05,0.681281820096552,7.420465638463187e-05,0.696827809853939,4.150572008850604e-05,3.1481476198163596e-05,0.8298064485729229
2015-05-04,4.992916004912971e-05,0.6717753621701381,7.389066705831543e-05,0.7052140648434578,4.080336642050152e-05,3.5998364877590886e-05,0.8172251722310467
2015-05-05,5.102770643270727e-05,0.6710386852993173,7.411324745310895e-05,0.6801949444447019,4.126658245925706e-05,3.2958922443676665e-05,0.8087093335005625
2015-05-06,5.61480236098465e-05,0.6698648745584932,7.107417154645498e-05,0.7188016293721721,4.231655899671429e-05,3.724249007259897e-05,0.7536607039057627
2015-05-07,5.2055366505413186e-05,0.6652288633815642,6.953034912961008e-05,0.7189599111276685,4.002128637466838e-05,3.895635373450138e-05,0.7688215271811909
2015-05-08,4.9463315458690945e-05,0.6832032437434922,6.824905532032356e-05,0.8200358241815074,3.9695369916075844e-05,4.15931010080082e-05,0.8025214150722922
2015-05-11,4.237087867236375e-05,0.7154988167207069,6.263905360985995e-05,0.8206780996176164,3.686084177505265e-05,4.120480429783253e-05,0.8699569829571413
2015-05-12,4.7490306282055044e-05,0.7033111968199321,6.35931904076371e-05,0.8023534948917836,3.8650518428362784e-05,4.123956782305477e-05,0.8138612161987148
2015-05-13,4.663897325113825e-05,0.710017676998755,6.19324866405993e-05,0.8018539962944206,3.815952065105346e-05,4.122030047473438e-05,0.8181895524495096
2015-05-14,4.9144732522979803e-05,0.7159070379551064,6.29520271347329e-05,0.7727142881736347,3.9819882988616306e-05,3.788887927015672e-05,0.8102573957442285
2015-05-15,5.102390807027307e-05,0.7125712425394346,6.361197529919102e-05,0.7763657536820227,4.059612601563255e-05,3.832089412661413e-05,0.7956294911734558
2015-05-18,5.1224895533544154e-05,0.7110064817123724,6.423953708041837e-05,0.7772861327241949,4.078639321888194e-05,3.823140861109357e-05,0.7962220868205254
2015-05-19,5.107054978153525e-05,0.6854453894373022,6.487586662894298e-05,0.766663529700975,3.945478782822796e-05,3.821793938813908e-05,0.7725545935378395
2015-05-20,4.960583034370502e-05,0.6939655453797484,6.357384155611945e-05,0.7629557080375386,3.8971174818190804e-05,3.9772127143112666e-05,0.7856168226228724
2015-05-21,4.7917991249736124e-05,0.7166420994779586,6.248754764515965e-05,0.7647835355034568,3.921465150091438e-05,4.012590745046972e-05,0.8183701043839213
2015-05-22,4.8649795894238564e-05,0.7157850410112347,6.182946025526263e-05,0.8314792529166836,3.92573388761241e-05,4.6635631386636404e-05,0.8069373808158817
2015-05-26,5.2044924254716454e-05,0.7164949716134691,6.111377551911473e-05,0.8313326665497832,4.040842232944923e-05,4.543366495475584e-05,0.7764142787812263
2015-05-27,5.41376103742017e-05,0.7143332880996823,6.092301564109154e-05,0.8335459432956841,4.102429496730673e-05,4.38317182895768e-05,0.7577780896449784
2015-05-28,5.2639353679274204e-05,0.7241524137219078,6.144511811302254e-05,0.8325995829041761,4.1184040130800325e-05,4.37985224676192e-05,0.7823811892093158
2015-05-29,4.7121939363217764e-05,0.7029101743403182,6.293931833588264e-05,0.8202233074821327,3.8280043721279865e-05,4.2654740892498226e-05,0.8123613806769662
2015-06-01,4.566975475334599e-05,0.69963064512148,6.448806503060899e-05,0.8222409678373822,3.7968447268999696e-05,4.2725957616275104e-05,0.8313696334491033
2015-06-02,4.848176142599366e-05,0.7061368961832089,6.594128788940212e-05,0.8287812226552856,3.9926092800940364e-05,4.328074702232747e-05,0.8235280985383888
2015-06-03,4.583723039523311e-05,0.6941833029423501,6.69552719279166e-05,0.8985665629369822,3.845702962688558e-05,4.8048490634896146e-05,0.8389911278514978
2015-06-04,5.208668778062701e-05,0.7263467763602071,6.846905410662007e-05,0.9158591482333216,4.33765041720965e-05,4.763425090670469e-05,0.8327752448914566
2015-06-05,5.356843740955158e-05,0.7407669732831202,6.986414570674923e-05,0.8957091379982649,4.531722175186969e-05,4.9760474533532936e-05,0.845968707382705
2015-06-08,5.4875341169450945e-05,0.7369416463253154,7.107604178119085e-05,0.9148942001321804,4.602389115149216e-05,5.174970128507944e-05,0.8386989524014772
2015-06-10,5.7400521339002106e-05,0.726005778857984,7.192360006629918e-05,0.8968101241014711,4.6648072649564944e-05,4.7836668466233566e-05,0.8126768113144094
2015-06-11,5.7399555912391706e-05,0.7229883473301997,7.302629079508262e-05,0.8944216032799274,4.680854966184499e-05,4.777144644060364e-05,0.8154862684528144
2015-06-12,5.544172754801711e-05,0.7326379004494588,7.667372078079246e-05,0.8731526991891921,4.7767336773898914e-05,4.6124881656734565e-05,0.8615773513285361
2015-06-15,5.424960916028536e-05,0.732063957163811,7.983687715021304e-05,0.8755774258181931,4.817803717870334e-05,4.6049122106118896e-05,0.8880808161466562
2015-06-16,5.423174022350414e-05,0.7065143637815191,8.223674640722256e-05,0.872573674906251,4.7182475799852124e-05,4.652432709850341e-05,0.8700158911626286
2015-06-17,5.412494915971205e-05,0.6914631315710021,8.453729797309316e-05,0.8945490097312504,4.677264830565867e-05,5.627395514707493e-05,0.8641605956550982
2015-06-18,5.572982074389677e-05,0.6862554426336801,8.699444269633794e-05,0.7752885794600578,4.778321642870524e-05,6.271735951170973e-05,0.8574083998635184
2015-06-19,6.241618085312648e-05,0.674423485081762,8.749191065855997e-05,0.7592796319733608,4.983853079711589e-05,8.77578138444179e-05,0.7984873492082531
2015-06-22,6.257165974145031e-05,0.6282097275293382,8.632024790020962e-05,0.7479326986795983,4.616893258802041e-05,8.699761167032198e-05,0.7378569272222135
2015-06-23,5.295413252336654e-05,0.5971629935512967,8.698781583045256e-05,0.6733096384519226,4.05295730339317e-05,0.00010267120858759492,0.7653712959238378
2015-06-24,5.124155217210486e-05,0.5575601068674712,9.387451088436155e-05,0.6822898176663775,3.867022282511188e-05,0.00011401999312136724,0.754665328935203
2015-06-25,5.1531038942745836e-05,0.52829829496423,9.83485505835732e-05,0.6826325379158416,3.760950697437957e-05,0.00011404716041354477,0.7298418146811683
2015-06-26,9.885673436567757e-05,0.6201471896342899,0.00010190556423265922,0.6900861807344404,6.224390895911725e-05,0.0001160164064946308,0.6296375189663148
2015-06-29,0.00010219846828200267,0.7204837063399417,0.00010663003123409501,0.8094106304801448,7.521182473408534e-05,0.00014422774010791403,0.7359388648227938
2015-06-30,8.697755639475864e-05,0.7703216515514846,0.00011162605581944064,0.8059490809368117,7.590292212028385e-05,0.00015082879970107352,0.8726725061783621
2015-07-01,9.667073925185136e-05,0.7964018888937912,0.0001138310888367576,0.8003526047831115,8.354303457145243e-05,0.0001483042599009407,0.864201879679455
2015-07-02,9.521395937942913e-05,0.8168376277154117,0.00011660881871243462,0.8070105634488118,8.606998868953312e-05,0.00015301249372697855,0.9039639696795179
2015-07-06,0.000172264093177785,0.827839368017885,0.0001260976457093761,0.8274836997348087,0.0001220104266396525,0.00016971083219028513,0.7082754414393936
2015-07-07,0.00016730584927433944,0.8286403687474514,0.00013422531296143077,0.834338191573113,0.00012417634193538567,0.00017287921637642274,0.7422115991400143
2015-07-08,0.00018325021701855255,0.8321291341357543,0.0001399238353029914,0.8260979672860512,0.0001332474255119868,0.00016736701118783335,0.7271337937815191
2015-07-09,0.00017483634785152047,0.824684177470185,0.00014751076976065436,0.826341443647317,0.00013243884659080066,0.0001678366549566787,0.7575017907790785
2015-07-10,0.0001852458943863911,0.8098645469025888,0.0001484852700674394,0.8139872412880811,0.00013431619174632085,0.00016203590753616933,0.7250697360458654
2015-07-13,0.00021177015433928543,0.8155446856290097,0.00015510501766253338,0.8051092906683006,0.00014780633976305995,0.00016095334505473883,0.6979564246161596
2015-07-14,0.0001959846645507268,0.7817544471037615,0.0001568771179255529,0.8078975575116785,0.00013707593170194716,0.00016272098458954766,0.6994217226953884
2015-07-15,0.00017788056160659394,0.7534860114454507,0.0001579649643687697,0.8070741979072,0.00012630479168341266,0.00016256458027804423,0.7100539291232517
2015-07-16,0.00018174519139179188,0.7496911759224276,0.00016063016485487854,0.7895598933990593,0.00012809359551162948,0.00016470565181605576,0.7047977144853063
2015-07-17,0.00017984339911716185,0.7384091119087784,0.00015857641573608486,0.7908383964263535,0.00012469917983132998,0.00016571403092170155,0.6933764622080608
2015-07-20,0.0001933298802508964,0.7599964377218945,0.0001654692073235161,0.785777426610269,0.00013593135335597094,0.00016677870266117213,0.7031057650248592
2015-07-21,0.00019419877324157122,0.7781963858917119,0.0001674145796196807,0.7858498266543061,0.00014031661167114576,0.0001667298617262559,0.7225411846273643
2015-07-22,0.00018582236281108658,0.7895259249394883,0.00016790198390405887,0.7858393714749091,0.00013945795677327652,0.00016677314261491141,0.750490708780053
2015-07-23,0.00018795658724473803,0.7988501886095082,0.00016671474397218485,0.7845151594919714,0.00014141032565265978,0.00016630378800962763,0.7523563165601085
2015-07-24,0.00019329917782205091,0.8052190497271664,0.00016361847296289008,0.8407136530143139,0.00014320072335914112,0.0001872930989590888,0.7408242754708979
