Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CMCS.A,Predicted_Covariance,Future_Cov_45_CMCS.A,Beta_Predicted
2015-04-27,4.8016264703360416e-05,0.6416191687338186,0.00010809486482674055,0.8803698464582553,4.6224694308434114e-05,4.2256026855852716e-05,0.9626882597804215
2015-04-28,4.837591330570472e-05,0.6409050457691389,0.00011063043607102323,0.9858489560189792,4.688625999876853e-05,4.8622825416545196e-05,0.9692067145580789
2015-04-29,4.7158652268819175e-05,0.6457588905051949,0.0001066489451234877,0.970261873436019,4.5796192123466685e-05,4.755176734840617e-05,0.971109010122129
2015-04-30,4.7296624411946914e-05,0.6484541341821255,0.00010574018866432449,0.964086001429515,4.585792259256501e-05,4.528908706931273e-05,0.9695813002033504
2015-05-01,5.0018555724514286e-05,0.6488629241598749,0.0001057342699031629,0.9649707773103656,4.718744019195728e-05,4.35957120657793e-05,0.9433986949133466
2015-05-04,4.992916004912971e-05,0.6522656632460331,0.00010521025606265832,0.9524838256537504,4.727490727486967e-05,4.862049979604241e-05,0.9468396269504977
2015-05-05,5.102770643270727e-05,0.6548720686923774,0.00010567395607265673,0.9308610657132949,4.80887484973203e-05,4.5104977508660544e-05,0.9424046632536245
2015-05-06,5.61480236098465e-05,0.6589335758687701,0.00010593475220923918,0.9537451453287143,5.0819232521273844e-05,4.941536392692745e-05,0.9050938796065092
2015-05-07,5.2055366505413186e-05,0.6665702722236675,0.00010573689432750525,0.9368025306552902,4.945292346117001e-05,5.076000789298983e-05,0.9500062487510763
2015-05-08,4.9463315458690945e-05,0.6624899447632085,0.00010820014321179424,0.9443337573080686,4.8465736896032086e-05,4.789762617040598e-05,0.9798319511458551
2015-05-11,4.237087867236375e-05,0.6914435943074159,0.0001111136740076847,0.9250235950456024,4.7443229778983194e-05,4.6443808141695384e-05,1.1197131441583217
2015-05-12,4.7490306282055044e-05,0.6925160065738303,0.00011275517948139172,0.9126080118178572,5.067579277451719e-05,4.690645736428424e-05,1.0670765623944993
2015-05-13,4.663897325113825e-05,0.6575737918664887,0.00010686926146349519,0.9109650134812308,4.6424302803498375e-05,4.682928781448573e-05,0.9953971875306101
2015-05-14,4.9144732522979803e-05,0.6469674716568676,0.00010882798682087982,0.9466194410359612,4.731417057164401e-05,4.641605605736587e-05,0.9627516143163495
2015-05-15,5.102390807027307e-05,0.6375253525416851,0.0001065591232500351,0.9474735881326924,4.700885131064723e-05,4.6766662344906954e-05,0.9213102854823257
2015-05-18,5.1224895533544154e-05,0.6349100047942782,0.00011229672964593927,0.9456945499298074,4.815443212910124e-05,4.6514704479463475e-05,0.9400591573206382
2015-05-19,5.107054978153525e-05,0.6280065848969956,0.00011546877992102075,1.0177982147366786,4.822605671423546e-05,5.0736925617597065e-05,0.9443026738606165
2015-05-20,4.960583034370502e-05,0.6365625889982038,0.00011529353228344883,1.002835882098069,4.814042784341522e-05,5.2276843578602275e-05,0.9704590672076965
2015-05-21,4.7917991249736124e-05,0.6584301923820093,0.00011593266595468277,1.041836615535686,4.9075185589760465e-05,5.466205491201608e-05,1.0241494751729752
2015-05-22,4.8649795894238564e-05,0.6616519203853759,0.0001159379783543086,1.0787377149397588,4.9691596517327933e-05,6.050375191001212e-05,1.0214142855882515
2015-05-26,5.2044924254716454e-05,0.6459482735416571,0.00011652861458081074,1.1535664935566263,5.0304081515014416e-05,6.304426095608735e-05,0.9665511524009129
2015-05-27,5.41376103742017e-05,0.6462788284680966,0.00011841169549577396,1.1512142557536318,5.174480682483382e-05,6.053619402144775e-05,0.9558014560888686
2015-05-28,5.2639353679274204e-05,0.6477349867569234,0.00011154125449049439,1.148421217337542,4.9632984660315674e-05,6.041217593984559e-05,0.9428874253039654
2015-05-29,4.7121939363217764e-05,0.6601495957139559,0.00011155708211962485,1.1163069160968602,4.786328617359146e-05,5.805221800973117e-05,1.0157325190854172
2015-06-01,4.566975475334599e-05,0.6632213942252906,0.0001136224509163666,1.1204390761482603,4.777546728553106e-05,5.822117159284749e-05,1.0461073755170711
2015-06-02,4.848176142599366e-05,0.6647921840711939,0.00011726370076101397,1.0411169700647571,5.012528996362452e-05,5.436937875795359e-05,1.0338999345174302
2015-06-03,4.583723039523311e-05,0.6646823587833036,0.00012041649998174415,1.0666585949222522,4.938173409574803e-05,5.7036771256252433e-05,1.0773280512359127
2015-06-04,5.208668778062701e-05,0.6489606880598265,0.00013138304514897085,1.073922493229838,5.3684810182082436e-05,5.585519738001464e-05,1.0306819740235014
2015-06-05,5.356843740955158e-05,0.636406815049259,0.00013842900521917863,1.0565938125079608,5.48028140874922e-05,5.869830648048268e-05,1.0230429845937699
2015-06-08,5.4875341169450945e-05,0.624826403229518,0.00014407490788367924,1.0438328937654349,5.555743222766364e-05,5.904293680744429e-05,1.0124298281099784
2015-06-10,5.7400521339002106e-05,0.6181954623133361,0.00014833394222176361,1.079535591366979,5.7043215807559474e-05,5.758341124155148e-05,0.993775221494376
2015-06-11,5.7399555912391706e-05,0.6136856339832775,0.0001491997784333201,1.0436141441624225,5.6791627173121866e-05,5.5739884870500735e-05,0.9894088250404286
2015-06-12,5.544172754801711e-05,0.600174774020563,0.00015083867303220715,1.0872436306109077,5.488484806928312e-05,5.743437985192629e-05,0.9899555893482632
2015-06-15,5.424960916028536e-05,0.5960840697921019,0.0001514749714242179,1.1096812305827106,5.4035137635808004e-05,5.836131103793701e-05,0.9960465793616378
2015-06-16,5.423174022350414e-05,0.589998051556973,0.00014928962772063127,1.0626446759643584,5.308748670348209e-05,5.6658629426748297e-05,0.978900667481695
2015-06-17,5.412494915971205e-05,0.5883816520455356,0.00015286639608064963,1.0864521569411552,5.3519726512974056e-05,6.834612668960157e-05,0.9888180468317467
2015-06-18,5.572982074389677e-05,0.5854624173592791,0.0001516290741622687,1.023361883129031,5.3818809445265364e-05,8.278537416284823e-05,0.9657093585961213
2015-06-19,6.241618085312648e-05,0.5749509054711179,0.00016062523055328562,1.038152175743825,5.756867580994753e-05,0.00011999000308268608,0.9223357633081433
2015-06-22,6.257165974145031e-05,0.568686734712281,0.00016118043204231262,1.03092311048683,5.711078020496283e-05,0.00011991432997438006,0.9127259919418449
2015-06-23,5.295413252336654e-05,0.568057707889232,0.00016830662463654346,0.9704249126177904,5.362817170997345e-05,0.000147977532077308,1.0127287362569763
2015-06-24,5.124155217210486e-05,0.5652117416026097,0.00017501373428287876,0.9741146214539416,5.3525209925110715e-05,0.00016278792319880656,1.0445665218207236
2015-06-25,5.1531038942745836e-05,0.5665833419072408,0.00018137783696486385,0.9771861008027444,5.4776005715679495e-05,0.00016325811297010975,1.0629711109946574
2015-06-26,9.885673436567757e-05,0.5870428342738292,0.00020174377698667107,0.9757491547038686,8.290352461044852e-05,0.0001640417004850581,0.8386229339094181
2015-06-29,0.00010219846828200267,0.6242463512173336,0.00021944656136367152,0.9514215848132042,9.348514283717326e-05,0.00016953247202362363,0.9147411346637194
2015-06-30,8.697755639475864e-05,0.6477000974426954,0.00022205664817215038,0.9463289641060684,9.00138740656948e-05,0.00017710009869676817,1.0349092087291514
2015-07-01,9.667073925185136e-05,0.6786274202516973,0.000251703229495211,0.9164276298274135,0.00010585791049413085,0.00016981280573349122,1.0950356986341505
2015-07-02,9.521395937942913e-05,0.6909556118427445,0.0002382090585182201,0.9041287560539074,0.00010405898786622559,0.00017142649908182366,1.0928963415075397
2015-07-06,0.000172264093177785,0.711252129129794,0.0002377354580502048,0.9101565047238462,0.00014393550677709843,0.00018666641758573337,0.8355514148183506
2015-07-07,0.00016730584927433944,0.7254175080711487,0.0002353898793285339,0.9015797947803263,0.00014395855830455492,0.000186812026581886,0.8604514362704627
2015-07-08,0.00018325021701855255,0.7215781936763709,0.00023275649143751672,0.902257795885937,0.0001490241145390543,0.0001827969521756037,0.813227492789091
2015-07-09,0.00017483634785152047,0.7181815471062344,0.0002340846721221962,0.8976196297645159,0.00014529029102564633,0.0001823138331513093,0.8310073552270373
2015-07-10,0.0001852458943863911,0.7195360664791759,0.0002450801975429043,0.8831020446124708,0.00015331370333088106,0.00017579420657674126,0.8276226787034482
2015-07-13,0.00021177015433928543,0.6943768384385459,0.0002520999330860725,0.892408677740051,0.000160440485644148,0.0001784057934779379,0.7576161340804421
2015-07-14,0.0001959846645507268,0.7112822972413638,0.00025788106734394727,0.9032174542713862,0.0001599052690205275,0.00018191964078982927,0.8159070475595255
2015-07-15,0.00017788056160659394,0.7231330117502488,0.0002583752337211329,0.9004616711535902,0.00015502719001222957,0.00018137511273081435,0.8715240643049712
2015-07-16,0.00018174519139179188,0.7309096618046182,0.0002595677284802952,0.8924858993964908,0.00015875247896494972,0.00018617646745443622,0.8734892942654187
2015-07-17,0.00017984339911716185,0.7390507390661829,0.00025175671345502656,0.8959852955156212,0.00015725774254676006,0.0001877467452736315,0.8744148704858052
2015-07-20,0.0001933298802508964,0.7354230680250385,0.00025969216229424977,0.884651148727721,0.00016478442484033374,0.0001877643285440201,0.8523484555335294
2015-07-21,0.00019419877324157122,0.6979904240775205,0.0002666466903239851,0.8851891314315227,0.00015883302393487924,0.00018780618952797204,0.8178889149691013
2015-07-22,0.00018582236281108658,0.6717486403050491,0.000266894260837032,0.8860044770537638,0.00014959786743588474,0.00018803047591241177,0.8050584718265105
2015-07-23,0.00018795658724473803,0.6618789725563349,0.00029416508687682663,0.8749585892494744,0.0001556334422011052,0.00018547624731429668,0.8280286659943187
2015-07-24,0.00019329917782205091,0.6499204733598054,0.00028271806316564573,0.898612569342977,0.0001519329603270346,0.00020019174456415069,0.7859989992658034
