Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XLK,Predicted_Covariance,Future_Cov_45_XLK,Beta_Predicted
2015-04-15,4.691423215315267e-05,0.9243623457359186,7.157686835036521e-05,1.3078061384284594,5.3564974051977637e-05,5.2420294632314e-05,1.1417638442235067
2015-04-16,4.176974619173272e-05,0.9275948381910575,6.7865661918511e-05,1.311360783038909,4.938718651952341e-05,5.5217703054623996e-05,1.1823674075687436
2015-04-17,4.332386275975345e-05,0.9326885710422369,7.540291868293826e-05,1.3223633864299245,5.3308236913369584e-05,5.221010280522004e-05,1.2304590015203196
2015-04-20,4.305137811564542e-05,0.9353315293317532,7.991875698374896e-05,1.296869580561352,5.486349416804514e-05,4.894019900525168e-05,1.2743725420512624
2015-04-21,4.4326391543702614e-05,0.9358124380731135,7.915097839893205e-05,1.2773816870253514,5.543041705046074e-05,4.97637654705805e-05,1.2505059654091255
2015-04-22,3.760113128202133e-05,0.9376943548134964,8.208207329213486e-05,1.2640937127301692,5.209378532463248e-05,4.882525581212427e-05,1.3854313300818344
2015-04-23,3.981692672329287e-05,0.9381918165303664,8.133808915709792e-05,1.2632570340333351,5.339154534981867e-05,4.8595357990087184e-05,1.3409258258645227
2015-04-24,4.472325784062566e-05,0.9398347973096245,8.292260352489434e-05,1.2034698612546542,5.723407935074868e-05,5.7915843459089855e-05,1.279738599426414
2015-04-27,4.8016264703360416e-05,0.9394002146639896,8.194939844730366e-05,1.2153759083858378,5.8927460605512926e-05,5.8335661121650565e-05,1.227239581620119
2015-04-28,4.837591330570472e-05,0.939516079884574,8.146806304376948e-05,1.2056810571808758,5.898105024362809e-05,5.946511298046421e-05,1.219223498084795
2015-04-29,4.7158652268819175e-05,0.9414827976350986,8.421851156699476e-05,1.2057984078949664,5.9333075798267845e-05,5.9095226691993596e-05,1.2581588519546874
2015-04-30,4.7296624411946914e-05,0.9444328845734716,9.115191923693261e-05,1.1989582325736292,6.201104958656505e-05,5.632248959842017e-05,1.3111094154723935
2015-05-01,5.0018555724514286e-05,0.9409164816281268,9.585995924480982e-05,1.1826228078550958,6.515312779674112e-05,5.342885466166987e-05,1.3025791499375365
2015-05-04,4.992916004912971e-05,0.9374090165876092,9.542760965647135e-05,1.157163907021491,6.470581016325648e-05,5.906860147122164e-05,1.2959523072206047
2015-05-05,5.102770643270727e-05,0.9360961322458028,0.00010146049973240919,1.1407591278766738,6.735533081691188e-05,5.5275611689966564e-05,1.3199756666652585
2015-05-06,5.61480236098465e-05,0.9345102010047587,9.762871272331782e-05,1.1454076644514082,6.918947971912276e-05,5.934576638295805e-05,1.2322691925880935
2015-05-07,5.2055366505413186e-05,0.9337478310035886,9.643569062595861e-05,1.153210998474747,6.615783091908222e-05,6.24859535167079e-05,1.2709127869112695
2015-05-08,4.9463315458690945e-05,0.9318866394191403,0.0001007810456161242,1.1544474594154128,6.579518717946009e-05,5.855481964563015e-05,1.3301815005589066
2015-05-11,4.237087867236375e-05,0.9325906485048354,9.954195995033751e-05,1.1558916818793288,6.05658595714202e-05,5.803528882216077e-05,1.4294218451250589
2015-05-12,4.7490306282055044e-05,0.9315354369721,0.00010245081439278223,1.1664339275300517,6.49769876548777e-05,5.995266596548661e-05,1.3682158053259446
2015-05-13,4.663897325113825e-05,0.9321757599595338,8.706325883086712e-05,1.1703346500640184,5.9400452787105024e-05,6.0162506085358466e-05,1.2736226517519942
2015-05-14,4.9144732522979803e-05,0.93529333761753,9.379788213195045e-05,1.1530651089791923,6.350133342369306e-05,5.6538807905316926e-05,1.292128986438174
2015-05-15,5.102390807027307e-05,0.9409357575336139,9.466662304317345e-05,1.1593552388130894,6.53951100949433e-05,5.722499885007579e-05,1.28165623857893
2015-05-18,5.1224895533544154e-05,0.9421675325599919,9.469866425319717e-05,1.1683300746485945,6.562066111724516e-05,5.7465201804094444e-05,1.2810306479644078
2015-05-19,5.107054978153525e-05,0.9460298711418713,9.33396073707755e-05,1.1568313593252553,6.531652948987922e-05,5.766768479287824e-05,1.2789470598864527
2015-05-20,4.960583034370502e-05,0.934606205196249,9.144945549391797e-05,1.1279078694185225,6.294852872227398e-05,5.879672268737224e-05,1.2689743984955217
2015-05-21,4.7917991249736124e-05,0.9288271810513994,8.632744481049475e-05,1.1316871610731538,5.9739098044628926e-05,5.9376244623536395e-05,1.246694539703976
2015-05-22,4.8649795894238564e-05,0.9253425634371797,8.658109881489982e-05,1.109127935268229,6.005575027550054e-05,6.220826481039484e-05,1.2344502000801354
2015-05-26,5.2044924254716454e-05,0.9244448565724782,9.397633171164007e-05,1.096267660709073,6.465162499916076e-05,5.9912787746092225e-05,1.242227285849145
2015-05-27,5.41376103742017e-05,0.9268310897266344,0.00010322980031796438,1.0611832447306706,6.928714685843866e-05,5.580194518462679e-05,1.2798338600378305
2015-05-28,5.2639353679274204e-05,0.9192045267896302,9.943648390259494e-05,1.0617315823352746,6.650285775173851e-05,5.5851907109163626e-05,1.2633676727289076
2015-05-29,4.7121939363217764e-05,0.9061523442284753,7.606155545009566e-05,1.062804729686282,5.424945725284853e-05,5.526990022174845e-05,1.1512568876822233
2015-06-01,4.566975475334599e-05,0.9041292070204162,7.566694889703062e-05,1.0644490477394788,5.3149349049104435e-05,5.5311771946877805e-05,1.1637756615106511
2015-06-02,4.848176142599366e-05,0.9031494039100468,7.623555245332105e-05,1.074186249081668,5.4906981686977475e-05,5.60963279940329e-05,1.1325286060571824
2015-06-03,4.583723039523311e-05,0.905118081167733,7.418297280294063e-05,1.0773848099540966,5.2779654332736415e-05,5.761032747764198e-05,1.1514581897213687
2015-06-04,5.208668778062701e-05,0.8972347169908339,7.694054213959317e-05,1.075898381664461,5.6799833316072365e-05,5.5957964236293485e-05,1.0904865664581258
2015-06-05,5.356843740955158e-05,0.895489877353161,7.806705745318995e-05,1.086922788719127,5.790940130771122e-05,6.0383210858879776e-05,1.0810358507374647
2015-06-08,5.4875341169450945e-05,0.8949514229118128,8.34890139171098e-05,1.0944972127011132,6.0576300317348745e-05,6.190869261872194e-05,1.1038892702333032
2015-06-10,5.7400521339002106e-05,0.8922935986703194,8.75904677962691e-05,1.083708094710953,6.326945867378266e-05,5.7805976368522585e-05,1.1022453663812417
2015-06-11,5.7399555912391706e-05,0.8900343200493388,8.637060316224492e-05,1.0898612185739132,6.266773466299078e-05,5.8209961208305094e-05,1.0917808276886294
2015-06-12,5.544172754801711e-05,0.8898167954414875,8.724084027929403e-05,1.087622608370116,6.18840738874393e-05,5.745439960827579e-05,1.116200317420531
2015-06-15,5.424960916028536e-05,0.8913449504675721,8.586341579057368e-05,1.0875410715515403,6.083425530757349e-05,5.719689672503618e-05,1.1213768402982074
2015-06-16,5.423174022350414e-05,0.8989998123603111,8.444099207362412e-05,1.0788207061198904,6.0836333908687306e-05,5.752111123172802e-05,1.121784653377594
2015-06-17,5.412494915971205e-05,0.9042934492552608,8.211250170969803e-05,1.093929722535741,6.028548753873813e-05,6.881652259446664e-05,1.1138206774263666
2015-06-18,5.572982074389677e-05,0.9055409939306952,8.092527730802557e-05,1.1383026738083717,6.0812665125611766e-05,9.208356722615453e-05,1.0912051091115638
2015-06-19,6.241618085312648e-05,0.9078966044707909,8.879995530538216e-05,1.0501350197185135,6.759138741978237e-05,0.00012137498451320869,1.0829145022319426
2015-06-22,6.257165974145031e-05,0.911547649945464,8.502337859988181e-05,1.0439590839657933,6.64871003134451e-05,0.00012143064094790666,1.0625753030712883
2015-06-23,5.295413252336654e-05,0.9082762224765318,7.784864570545021e-05,1.1020402155262177,5.831676238384488e-05,0.0001680472020278228,1.1012693364037645
2015-06-24,5.124155217210486e-05,0.9106786967812451,8.052297396091807e-05,1.0895720674270846,5.849735355437417e-05,0.00018208244710170532,1.1415999530595653
2015-06-25,5.1531038942745836e-05,0.9092626909421039,7.94197420443435e-05,1.09007201478297,5.81685257192011e-05,0.00018211792000397782,1.1288056075063793
2015-06-26,9.885673436567757e-05,0.9034306336436864,0.00010553764663119903,1.0918147533751044,9.22787377594588e-05,0.00018355450055468673,0.9334592969469705
2015-06-29,0.00010219846828200267,0.9080059203295588,0.00012367475364806553,1.0944586792144042,0.00010208252425317558,0.0001950200503926521,0.9988655013056834
2015-06-30,8.697755639475864e-05,0.9163345514633418,0.00012548044924446628,1.1022404400249497,9.572947914599525e-05,0.00020627804719090058,1.1006227711378198
2015-07-01,9.667073925185136e-05,0.9209820911075082,0.00012643106847693802,1.1049759595076336,0.00010181824551172097,0.00020475055732156936,1.053247821416355
2015-07-02,9.521395937942913e-05,0.9243958457181247,0.00012401710868053005,1.103241432053917,0.00010044980516412167,0.00020917907441022073,1.0549903167436574
2015-07-06,0.000172264093177785,0.9333601801307047,0.00013040169346427031,1.1022557578520984,0.00013989051387820083,0.00022606456418605434,0.8120700681007675
2015-07-07,0.00016730584927433944,0.9375298695321563,0.0001340463910108352,1.1058060447706248,0.00014040036553007555,0.00022912876866371408,0.8391838428784061
2015-07-08,0.00018325021701855255,0.9406633676318469,0.00015789124863423975,1.111029022145383,0.00016000572058988345,0.00022509389218122324,0.8731543306913749
2015-07-09,0.00017483634785152047,0.940913721795476,0.00015471156998396351,1.112411303396293,0.00015474871867190594,0.00022593976561790155,0.8851061039282636
2015-07-10,0.0001852458943863911,0.9427854858837775,0.00017453712892909765,1.1105001626938833,0.00016952396344371888,0.00022106108370497645,0.9151293960130692
2015-07-13,0.00021177015433928543,0.946629388470706,0.00020137024518889282,1.1048020211406264,0.00019548345633963043,0.00022086638793872965,0.9230925715171298
2015-07-14,0.0001959846645507268,0.9463362773863738,0.00019828393270662176,1.099126717048109,0.0001865521659948227,0.00022137829223992968,0.9518712416732856
2015-07-15,0.00017788056160659394,0.9459874022606379,0.00021014642790844374,1.099731749838647,0.00018289869426486494,0.00022151300437375096,1.0282106859397557
2015-07-16,0.00018174519139179188,0.947418597700116,0.00022926530923688123,1.083677506321681,0.00019339379819244458,0.00022605987402516076,1.064093067395338
2015-07-17,0.00017984339911716185,0.9474640345247365,0.000252877888602184,1.0826408416429778,0.00020205305104538087,0.00022685896223531316,1.1234943958868915
2015-07-20,0.0001933298802508964,0.9480170708411876,0.00023075262594535902,1.085102621811976,0.00020023453089074384,0.00023030950163677457,1.0357143480919082
2015-07-21,0.00019419877324157122,0.9512348058502297,0.00022702761668860131,1.0847452888137523,0.0001997332270520417,0.00023014503010342272,1.0284989123159185
2015-07-22,0.00018582236281108658,0.9532377202037693,0.00023809890895129014,1.0844945402000816,0.00020050671001340078,0.00023015462088444896,1.0790235738054994
2015-07-23,0.00018795658724473803,0.953465903728474,0.00023080193937273998,1.0854371442659878,0.0001985883052033631,0.00023009409895237884,1.0565647531404767
2015-07-24,0.00019329917782205091,0.9519583411660917,0.0002285087135344281,1.0806875736149528,0.00020007108604139348,0.00024075417824275208,1.0350333006877903
