Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_LBTY.K,Predicted_Covariance,Future_Cov_45_LBTY.K,Beta_Predicted
2013-10-31,3.3498134377451295e-05,0.49599170047174523,0.00021194053538895922,1.0749831766890905,4.179186315213007e-05,3.5971197193728474e-05,1.2475877814933347
2013-11-01,3.528785039280735e-05,0.4716914723740406,0.00019203062340069623,1.088765242900246,3.8828970187484246e-05,3.6392152570417874e-05,1.1003495468060212
2013-11-04,3.477448195487655e-05,0.48164813495251263,0.00019315790263123373,1.1245988323625673,3.947448365319816e-05,3.741285831952338e-05,1.135156627334387
2013-11-05,3.766596277267884e-05,0.4820125843825118,0.0001970714272486757,1.0817556528328025,4.152835652083964e-05,3.565976938541288e-05,1.102543343216024
2013-11-06,3.8333959556374354e-05,0.5475484952434782,0.00025777529497967796,0.829856712970339,5.442959166229162e-05,3.079869597948001e-05,1.4198791956840995
2013-11-07,4.0431492315281525e-05,0.5291167567898251,0.00024319645204192746,0.6756063218097144,5.246745740701727e-05,2.380611069589502e-05,1.2976878765166582
2013-11-08,4.3778322206368926e-05,0.5137193669262251,0.00022572712718628055,0.6904572369332772,5.1067826301642456e-05,2.2215218174922295e-05,1.166509444124221
2013-11-11,4.088414418239951e-05,0.5111503061840882,0.00021327009321717185,0.6907685031667791,4.77299588854725e-05,2.2292351530018e-05,1.1674442461735592
2013-11-12,3.99781619662566e-05,0.5131751908815558,0.00020163998025395097,0.711621531143213,4.607500459658592e-05,2.325403908554701e-05,1.1525043256234575
2013-11-13,4.4902541372157916e-05,0.4995519718133603,0.00018292765634350295,0.6667582714317227,4.527472525435474e-05,2.1070002378436965e-05,1.0082887041762763
2013-11-14,4.545126757048379e-05,0.4958484311305016,0.00016846496906546053,0.6630623112439593,4.3388710830667194e-05,2.067276176649383e-05,0.9546204792502635
2013-11-15,4.488960878325864e-05,0.49060140683723674,0.00015615076270977926,0.7401008070750752,4.107463893041764e-05,2.4096996409088733e-05,0.91501441076796
2013-11-18,4.304897041106976e-05,0.487701514059528,0.00014752430710809623,0.8418909754216363,3.886577034491806e-05,3.616911365721186e-05,0.902826942753641
2013-11-19,4.253689180732228e-05,0.4820878359304313,0.0001375455227078672,0.8609350353099914,3.687502121292659e-05,3.7360069204250845e-05,0.8668950561775401
2013-11-20,3.986505410246521e-05,0.49106483423964997,0.00013564712064540935,0.9117348606049176,3.611106554643093e-05,4.010138176672751e-05,0.9058325984862481
2013-11-21,3.485111027762049e-05,0.493282550476561,0.00013338798639924554,0.939486855865591,3.363275319180452e-05,4.18399918156248e-05,0.9650410825907507
2013-11-22,3.677714977289896e-05,0.5074113233408697,0.00013541100890470162,0.932056648532214,3.5807679347022184e-05,4.339741516891205e-05,0.9736393268139779
2013-11-25,4.464079349966786e-05,0.5146869557170071,0.00013604073779110987,0.956651977439132,4.0109163416805185e-05,4.521873863566453e-05,0.8984867936342487
2013-11-26,4.5604254902161166e-05,0.525958859508961,0.0001351736697011655,0.8603259338399921,4.1295288952081165e-05,5.029096889337821e-05,0.9055139490969778
2013-11-27,5.098239319509307e-05,0.5465104383083136,0.00013238865595904128,0.8522085791493939,4.4898719681307064e-05,5.0771854769013205e-05,0.880671087947838
2013-11-29,5.306536742177139e-05,0.5584943171621956,0.00012808595795057114,0.8502028770008481,4.604421854127994e-05,5.0657229585963115e-05,0.8676886786689647
2013-12-02,5.1303727815654587e-05,0.5593552746018414,0.00012494058522717562,0.804439886261987,4.47830808037183e-05,5.126247802684897e-05,0.8729011070040293
2013-12-03,5.129816798105141e-05,0.5644270560464616,0.00012373599307683383,0.7946211695907216,4.4968331666740344e-05,5.315557949261394e-05,0.8766069712928308
2013-12-04,4.926678581923591e-05,0.572128832749422,0.00012123091093497944,0.7951474438748006,4.4215814942542935e-05,5.325049344120926e-05,0.8974771584404669
2013-12-05,6.186383108747796e-05,0.5833279740444648,0.0001191913426345309,0.8187788448980314,5.009029225129404e-05,5.6560167651521884e-05,0.8096862313694142
2013-12-06,6.149224160789946e-05,0.586700270686189,0.00011642203170342708,0.8046936805850977,4.964140193517242e-05,5.3431848079594334e-05,0.8072791076914547
2013-12-09,5.694825981469449e-05,0.580223744671373,0.00011698051410424142,0.8065382309273367,4.73579057966367e-05,5.390622456121477e-05,0.8315953103876377
2013-12-10,5.3452041059883435e-05,0.5857424788499014,0.00011786792884150485,0.8018392581630187,4.649290614467072e-05,5.381076688284006e-05,0.8698060022176468
2013-12-11,5.2671389427449466e-05,0.5855650471349705,0.0001178137726933271,0.8011386678260015,4.612756872213696e-05,5.1222731528991095e-05,0.8757613805816516
2013-12-12,5.926873458923956e-05,0.5720885014885034,0.00011803125354120676,0.7982961382434323,4.784918623093286e-05,5.172081115044802e-05,0.807325929304049
2013-12-13,5.102150798536989e-05,0.5810365849714402,0.00011607147448312986,0.8012100799528613,4.4713933288105087e-05,5.239376846884768e-05,0.8763742008747867
2013-12-16,5.265033739264804e-05,0.5733453929763144,0.00011722774651382156,0.8173614068584737,4.504349851945196e-05,5.2940315276299484e-05,0.8555215550383485
2013-12-17,5.547285481711756e-05,0.5688052257887704,0.00012056705608817496,0.7957953580785762,4.6517692603195874e-05,5.17055828620768e-05,0.8385667684952398
2013-12-18,5.7755345996717895e-05,0.555360613210575,0.00012247064266055223,0.8125850437993808,4.6707558802337795e-05,4.78730959412685e-05,0.8087140332427769
2013-12-19,6.478693026373803e-05,0.5395184412057822,0.00012753110805032122,0.8216358854954892,4.9040858211727064e-05,4.8363583366740586e-05,0.7569560405484403
2013-12-20,6.101338500649426e-05,0.5334178408514653,0.00013226065515693148,0.8223331670359828,4.791764128843656e-05,4.8830160734688964e-05,0.7853627738132577
2013-12-23,6.0371580554275465e-05,0.5350541780676799,0.00013778975185865173,0.8319325673402367,4.880029998458076e-05,4.903532994384575e-05,0.8083323235294154
2013-12-24,6.05937066863415e-05,0.5388720059651495,0.00014404959204131733,0.861929518154734,5.034489035680393e-05,5.181198931505391e-05,0.8308600531307689
2013-12-26,6.0130930524985e-05,0.5396535564582281,0.00014417394501785815,0.8384759525163173,5.0246682944212385e-05,5.3512077065153404e-05,0.83562124360165
2013-12-27,6.1029823506439453e-05,0.536008901071332,0.00014843494456799985,0.8404921135577286,5.101655587348277e-05,5.363962480339259e-05,0.8359282878820689
2013-12-30,6.103786899254316e-05,0.5329729098152469,0.00014964157933806417,0.8470521354625516,5.093671792290686e-05,5.4112575292968983e-05,0.8345100961688173
2013-12-31,6.15980310886923e-05,0.5303518536068161,0.00015541373864110894,0.826807694400187,5.1891020342462166e-05,5.248015500994591e-05,0.8424136198078566
2014-01-02,6.274975633376732e-05,0.5224888809703117,0.00015661726695663164,0.8484778727484746,5.179679584804139e-05,5.188806561112383e-05,0.8254501511134658
2014-01-03,6.287727487442676e-05,0.515484684524004,0.0001568807773246615,0.8272068023964978,5.119735071263904e-05,5.115105113166517e-05,0.8142425194935072
2014-01-06,6.194585296328845e-05,0.5161416190105718,0.00015483525825109328,0.8471311443822525,5.054869288258029e-05,5.2158001151002394e-05,0.8160141553388155
2014-01-07,5.985294868622432e-05,0.5173953521938824,0.00016408004589730667,0.8601974529026315,5.127352585864598e-05,5.4986478349164605e-05,0.8566583098093382
2014-01-08,5.957982003469859e-05,0.5174968651008165,0.00017276277373522855,0.859029262277149,5.250279222464483e-05,5.50855222824365e-05,0.8812177041499591
2014-01-09,5.8876921963223624e-05,0.511944686123361,0.0001761998441297099,0.815197445852919,5.214328020700095e-05,5.369730524694143e-05,0.8856318990243968
2014-01-10,5.8643073362417135e-05,0.5070668186516682,0.00017413100868997645,0.7836030597334079,5.124029382434915e-05,5.232722827480531e-05,0.8737654915812745
2014-01-13,6.549653155125348e-05,0.43330540294479303,0.00011482569227467831,0.8446186816725115,3.7577059422915274e-05,5.333326448567204e-05,0.573725944457224
2014-01-14,6.384952094066409e-05,0.4733143314457661,0.00012186881779834663,0.8814373578698598,4.1751758836303656e-05,5.4078523733929204e-05,0.6539087250960571
2014-01-15,6.070372053025981e-05,0.4819293929482588,0.00013186303973486725,0.8340140291631948,4.311740460448554e-05,5.209282378485097e-05,0.7102926184399558
2014-01-16,6.085694586035492e-05,0.47768280699137905,0.00013941482935930018,0.8528666695587105,4.39996450092907e-05,5.3587293829252826e-05,0.7230012020362353
2014-01-17,6.130074788390541e-05,0.47428727306753016,0.00014979716888981876,0.8254685215930816,4.5449191328071765e-05,5.1870218094696636e-05,0.7414133252361919
2014-01-21,6.022038567812545e-05,0.4974332660490394,0.00015552885591688646,0.8524648611195657,4.814066447759359e-05,5.4488079925528765e-05,0.7994081063330067
2014-01-22,6.0180607898710316e-05,0.5084421900862741,0.00015850995707373494,0.8517673976936789,4.965901947610722e-05,5.4528416824819266e-05,0.8251664649132171
2014-01-23,6.197862719476769e-05,0.5050070257506212,0.00016720348183583007,0.8582884043610368,5.140922476292259e-05,5.4005232870921245e-05,0.8294669806313912
2014-01-24,8.312838911315208e-05,0.47685947262700784,0.00018144188328313195,0.8029045637151565,5.856442302684557e-05,4.253625064791965e-05,0.7045056887500766
2014-01-27,7.785643656399444e-05,0.4885275611231115,0.00018571036190842316,0.7554088877923995,5.874276701236324e-05,3.991066722824711e-05,0.7545010997784283
2014-01-28,5.7778264472590076e-05,0.5030163528360484,0.00019382594852185243,0.7047983788313089,5.323169672235383e-05,3.6951906039287466e-05,0.9213100671725242
2014-01-29,5.541992369045716e-05,0.5115377085411233,0.00019202958932175188,0.6674368744682906,5.277092319897431e-05,3.328384300490247e-05,0.9522012966622149
2014-01-30,5.718939038351772e-05,0.5116625439393421,0.00018422965127786614,0.6944118281590304,5.251956548896584e-05,3.5900185888527565e-05,0.918344558960402
2014-01-31,5.786696567157789e-05,0.5093914938469113,0.00018151610650639092,0.9123426394334418,5.2206505878600635e-05,4.9188537732454204e-05,0.9021814998024432
2014-02-03,7.055814511505822e-05,0.4979678828042978,0.00017758976179193687,1.0970471848776864,5.574217021576671e-05,4.523792589889584e-05,0.7900175114420696
2014-02-04,5.3287933521446234e-05,0.49149580178154145,0.00018229331027660837,1.1981192720560203,4.844172698537894e-05,5.091953178815454e-05,0.9090562118698619
2014-02-05,5.1744253938995175e-05,0.48900662744110823,0.000184829315969295,1.1652806101993578,4.782238571918884e-05,6.27380346759692e-05,0.924206691153957
2014-02-06,5.460185755120456e-05,0.486561920367505,0.00018800847106599159,1.2559022737815506,4.929814007834009e-05,6.598192409850905e-05,0.9028656219636713
2014-02-07,6.356327391387762e-05,0.481742898909376,0.0001842124281735126,1.2703601039786132,5.2128822408317946e-05,6.425383980058526e-05,0.8201091479168882
2014-02-10,6.2547563500994e-05,0.4799638950275961,0.0001811640595365629,1.2413121462324237,5.109163364037588e-05,6.388933245731684e-05,0.8168445064940689
2014-02-11,5.609995653519849e-05,0.5040914828488894,0.00019469090138103236,1.2252602731043574,5.268214507384092e-05,6.278770513932248e-05,0.9390763973370791
2014-02-12,5.280573476410588e-05,0.5192684599534763,0.00020064062562128894,1.2290588596040743,5.344928823924922e-05,6.300558532175817e-05,1.0121871891001655
2014-02-13,5.31879934714369e-05,0.5320816213504683,0.00020906536296468926,1.2222922333007054,5.6108170103684846e-05,6.230529489687659e-05,1.0549029290570275
2014-02-14,5.362200748552388e-05,0.5389937621247738,0.00021527722106074698,1.25962540762539,5.7910099727258454e-05,6.39560042825522e-05,1.0799688867092903
2014-02-18,5.088126402858046e-05,0.5853055614592338,0.000251592230465327,1.2462539361717206,6.622320711193502e-05,6.347718628533521e-05,1.3015244093530547
2014-02-19,5.093399391722896e-05,0.5778881831900912,0.00024406942731544114,1.2771892010021622,6.443240930278147e-05,6.364898814157472e-05,1.2650178073113276
2014-02-20,5.128532994270177e-05,0.5675969108347455,0.00023685584727706148,1.2389282044748533,6.25573949648929e-05,6.300953964961351e-05,1.2197912158269193
2014-02-21,5.0142924359823583e-05,0.5612935998704977,0.0002328379074774746,1.217830340085298,6.0648737300867914e-05,6.209911060406828e-05,1.2095173561409192
2014-02-24,5.289213529725008e-05,0.5499188530792162,0.00022117344117317594,1.204135135796365,5.947858754269466e-05,6.117700515178743e-05,1.1245261173221535
2014-02-25,4.99909412374215e-05,0.5628809541137466,0.00022281553224541358,1.2135435854412024,5.9406633441907834e-05,6.1826067452409e-05,1.1883479680802262
2014-02-26,4.8822079787728685e-05,0.5699500170767242,0.00022043755425672982,1.2089542138021143,5.912725279492917e-05,6.159176714435898e-05,1.211076075660969
2014-02-27,4.902946505121921e-05,0.5690151993955382,0.00021497920320963934,1.1928175668428336,5.8418536005817526e-05,6.0203291714833875e-05,1.1914985395983806
2014-02-28,4.913560627678946e-05,0.569231757114802,0.00021331930319483839,1.2051575465330258,5.827769401592451e-05,6.076022429932482e-05,1.1860583074448305
2014-03-03,5.060228536900576e-05,0.5570400497556042,0.00021522052273728647,1.1331621357779431,5.8131740694314825e-05,5.783641226875167e-05,1.1487967444632632
2014-03-04,5.593664385448813e-05,0.5507076671207899,0.00021208663990721855,1.172414558938898,5.998269595926547e-05,5.562155374009957e-05,1.072332764820546
2014-03-05,4.9068183379191435e-05,0.5463047709433586,0.0002111056705703727,1.1683412498700871,5.5601298318226606e-05,5.543957879895999e-05,1.1331436073055376
2014-03-06,4.928243059442446e-05,0.5483812091737463,0.00021270104834890827,1.1629533323644237,5.614530424077158e-05,5.510574075157891e-05,1.1392559896817172
2014-03-07,4.8971813978785636e-05,0.5481457884986841,0.00020823006040847665,1.0965487717047857,5.535296510913608e-05,5.424627453455666e-05,1.1303025273500127
2014-03-10,4.912023117884392e-05,0.551013889697696,0.00021118375330895288,1.0975334998469175,5.612068969247529e-05,5.4294970529271545e-05,1.1425168071408929
2014-03-11,5.148937537691702e-05,0.5519326960622692,0.0002126623484547006,1.1073011379675437,5.775508622303095e-05,5.472571261513062e-05,1.121689393204853
2014-03-12,4.8906113932888686e-05,0.5362748763219753,0.00021156134737990474,1.094429360915299,5.4549049953537206e-05,5.607439544901825e-05,1.1153830383741392
2014-03-13,5.192240840939531e-05,0.5275898185117166,0.00021660574524348674,1.105952009616122,5.595112280148742e-05,5.3638044796065895e-05,1.077591053949707
2014-03-14,5.053194068255615e-05,0.5250730132196818,0.0002167901534767837,1.1121248882572796,5.495692984839891e-05,5.3941202591457815e-05,1.0875681619599915
2014-03-17,5.312543808337814e-05,0.5288904689080302,0.00021853382514392368,1.1731724883085208,5.6987071107405976e-05,5.6065436297278375e-05,1.0726889633920227
2014-03-18,5.3640183376897774e-05,0.5315359287755931,0.00021803999477912225,1.2760923467430725,5.748384823023651e-05,6.154608542144305e-05,1.0716564450634254
2014-03-19,4.9711758607667365e-05,0.5314146188041979,0.00021864493917449576,1.2772711264871546,5.5402935419552014e-05,6.082831418424888e-05,1.1144835139871085
2014-03-20,4.924048797705463e-05,0.531710532035344,0.0002190575558139465,1.3329200127938725,5.522243538779211e-05,6.297766958250784e-05,1.1214843243130528
2014-03-21,5.1299807125194504e-05,0.5423351503176378,0.00022068465300844546,1.3659391440652406,5.770476616468406e-05,6.316153402151611e-05,1.1248534721360373
2014-03-24,5.150721281894852e-05,0.5478409895147955,0.00022389745266731428,1.3365441637271032,5.883193385532783e-05,6.115927432057312e-05,1.1422076760807505
2014-03-25,5.187847468728203e-05,0.5541099903076148,0.0002214095684755246,1.3349644073860432,5.938650573190605e-05,6.119637480463789e-05,1.1447234347170312
2014-03-26,4.894688218699071e-05,0.5642078932619278,0.0002228904842544255,1.3152593153282293,5.893149223238585e-05,5.8385862162632984e-05,1.2039886832270776
2014-03-27,4.819111839496585e-05,0.5738949651555316,0.00022245849461286125,1.3174378374058144,5.942106266495986e-05,5.820418745342269e-05,1.233029334948307
2014-03-28,4.77393720640184e-05,0.5910212989385718,0.00022804549729710716,1.2933562305902988,6.166691661847274e-05,5.672878263116537e-05,1.2917412599348297
2014-03-31,4.471229395078723e-05,0.618624354736793,0.00021648625933044685,1.3007026030822455,6.0863322678923366e-05,5.5489874571187006e-05,1.3612212056467698
2014-04-01,4.637295349124256e-05,0.6246272201898119,0.00021575864933089852,1.3438876144270429,6.247947792883661e-05,5.729376926037414e-05,1.3473258273410542
2014-04-02,4.141854620280984e-05,0.5958314445686858,0.00020206922150507248,1.331113204846578,5.450934064053888e-05,5.703028469830765e-05,1.316061176402202
2014-04-03,4.131197301210188e-05,0.5915663677381768,0.00020151062218316305,1.3322136079818856,5.3974722172109665e-05,5.6945857482905174e-05,1.306515236062397
2014-04-04,4.5815215175484866e-05,0.5704732134792515,0.00021001748522571373,1.2889265923887432,5.595872996515012e-05,5.029406870452846e-05,1.2214005707669997
2014-04-07,4.72141155464609e-05,0.5932121529545897,0.0002619929060043855,0.9535332639645095,6.597672212612504e-05,3.441132071381217e-05,1.397394007332423
2014-04-08,4.530353492960697e-05,0.6217209246108055,0.00025164874745923154,1.0031459405628145,6.638331191859473e-05,3.753739258153849e-05,1.465300931190948
2014-04-09,4.691297863661334e-05,0.5957233127273853,0.0002445604247439517,0.8757788526581352,6.380933081367269e-05,3.095554076321385e-05,1.3601637045461992
2014-04-10,5.810324280314903e-05,0.5639693812274368,0.00022834882052112673,0.7782678316679794,6.4961358458759e-05,1.8695605095264337e-05,1.1180332684501781
2014-04-11,5.691804938589508e-05,0.5672238417865961,0.00021363547476928654,0.6208878743848183,6.254839442939714e-05,1.3394789216623278e-05,1.098920203771026
2014-04-14,5.793906540801691e-05,0.5689302067364355,0.00020086165100572775,0.5638944032970215,6.137524652758005e-05,1.2079019931677337e-05,1.0593068095828775
2014-04-15,5.375893588153699e-05,0.5684419758180121,0.00019152602916766407,0.6131886652282645,5.768001630375929e-05,1.2735443768810084e-05,1.0729382075356324
2014-04-16,3.1303883437837385e-05,0.5024428131239758,0.0001787129581454275,0.6038708275776188,3.758060515203605e-05,1.1627370859591504e-05,1.2005093625735876
2014-04-17,3.0074876652121772e-05,0.4695826577130742,0.0001713613602395482,0.610913153568517,3.3710906212257965e-05,1.1790074130529401e-05,1.1208992343408222
2014-04-21,3.398061258211898e-05,0.4456359615536545,0.0001640441262049513,0.5193955136052456,3.327179060109845e-05,1.0536119247066008e-05,0.9791404001529531
2014-04-22,3.465237531876505e-05,0.4331952429617104,0.00016392497224431392,0.4724857937043648,3.2649214944917055e-05,9.582621508635417e-06,0.942192696592339
2014-04-23,3.661275306357103e-05,0.4107922292012792,0.00013439285748738952,0.4279190724688446,2.8815523033738344e-05,8.60147007943255e-06,0.7870351345528622
2014-04-24,2.8915216768426475e-05,0.3610393042006686,0.00013264972184330216,0.4346268844201066,2.235995275411975e-05,8.734574347022893e-06,0.7732936236720644
2014-04-25,3.367547480592454e-05,0.32661506863175255,0.00013033707101722165,0.3911559736409297,2.163849541688592e-05,7.1218579909897044e-06,0.6425594751548699
2014-04-28,3.364553762091845e-05,0.3146637354989024,0.00012981666728746546,0.4562116700835309,2.0795801240805156e-05,8.58249050453021e-06,0.6180849738562589
2014-04-29,3.9441733334885286e-05,0.3084820246013644,0.00013015231734414182,0.507969830869423,2.2102113833253153e-05,9.412007139818236e-06,0.5603737960903546
2014-04-30,4.001418281063408e-05,0.2986232493751576,0.00012817676988746427,0.4725468448989017,2.138628028173449e-05,8.872689391735674e-06,0.5344675007595286
2014-05-01,2.1991126094734782e-05,0.27355162536184097,0.0001275275030168922,0.5431308673577383,1.4486549745984185e-05,1.0444725609614161e-05,0.6587452449491716
2014-05-02,2.5114593555483047e-05,0.2577146148214342,0.00012717566953302536,0.6306897510945261,1.4564787115730724e-05,1.2841467097956977e-05,0.5799332202432128
2014-05-05,2.3421323104644024e-05,0.25542692690461444,0.0001324487769756955,0.5987633910421626,1.4226444279100848e-05,1.2346114231404572e-05,0.6074142018168052
2014-05-06,2.3724080850696792e-05,0.2511943420066399,0.00012502256946740216,0.6648280259579107,1.3680398896109982e-05,1.263863270179313e-05,0.576646108323652
2014-05-07,2.503936026433856e-05,0.24995327526649225,0.00012141191706387515,0.6911459436558648,1.3781646454022773e-05,1.2776673074558305e-05,0.5503993036775306
2014-05-08,2.245244272166245e-05,0.26931340253713976,0.00011441667453817443,0.7376914263930558,1.3650055775983685e-05,1.3819238507472914e-05,0.6079541520359346
2014-05-09,2.6257615904936162e-05,0.28429616280212905,0.00011206302327050931,0.7517454046361329,1.5421613373897982e-05,1.4231539562056907e-05,0.5873196344150527
2014-05-12,2.5472098693136958e-05,0.2934206554558871,0.00011189757276716847,0.8897415214847104,1.5665107529352064e-05,1.5474185283452306e-05,0.614990846183113
2014-05-13,2.7268227179962204e-05,0.29929923798638747,0.0001165888071732194,0.7400984811678354,1.6875727050056332e-05,1.538764641865606e-05,0.6188787756050859
2014-05-14,2.54765910501542e-05,0.3016282773006544,0.00012098887495970452,0.7816947719631574,1.6746167499405336e-05,1.724910705090344e-05,0.6573158656288898
2014-05-15,2.174205444419079e-05,0.31800891571806594,0.00011634047759541881,0.8554786087019285,1.599392321469969e-05,1.7143878675805152e-05,0.7356215235204265
2014-05-16,2.0552751262807784e-05,0.34561918879036435,0.00011230122583482207,0.8090789239283891,1.6604472302969387e-05,1.6303534718639866e-05,0.8078953562298399
2014-05-19,2.1296152341554682e-05,0.36337671609644157,0.00011010516202469232,0.7831124235623511,1.7595900941645357e-05,1.5688328571221872e-05,0.826247890202724
2014-05-20,2.0908636850371392e-05,0.3742241240614814,0.00010774423125245408,0.8066257072039811,1.7761991331621377e-05,1.514392570150251e-05,0.849504989671571
2014-05-21,2.119414789263069e-05,0.38396940110353134,0.00011106029761623965,0.6754854237044989,1.8628762811055924e-05,1.239430888814257e-05,0.8789578569248938
2014-05-22,2.007249814887391e-05,0.36754388619477624,0.00010658654088832947,0.6741914833633588,1.700047673713767e-05,1.2342500896025092e-05,0.8469537080560856
2014-05-23,2.2049522594442057e-05,0.3614339267495014,0.00010361160832142305,0.6566105973399464,1.7275583262422145e-05,1.2269250616531123e-05,0.7834901272092276
2014-05-27,2.174082787467674e-05,0.3599575892134663,0.00010088919934696145,0.7353884197436115,1.685821976731722e-05,1.3252114191418682e-05,0.7754175629601171
2014-05-28,2.1661197917021908e-05,0.3644414481823652,9.556687519672257e-05,0.6870464436461177,1.6581457110536928e-05,1.883141064661728e-05,0.7654912334052775
2014-05-29,2.1856321025887475e-05,0.3673730876068738,9.413449808005926e-05,0.6825430181729165,1.666365534372031e-05,1.8467405226526947e-05,0.7624181271854138
2014-05-30,2.8179051435749515e-05,0.3692010555735148,9.218948490636981e-05,0.6820262044279025,1.8817711811811072e-05,1.853959887793885e-05,0.6677908181088691
2014-06-02,2.8496658002674943e-05,0.37048389379721886,9.380560507245927e-05,0.6671105448841709,1.9154935422661415e-05,1.8144834163478927e-05,0.6721818193860967
2014-06-03,3.418588872187905e-05,0.3645409991345827,9.222891240559659e-05,0.7224282740107594,2.0469317411843486e-05,2.037646621575785e-05,0.5987651097320478
2014-06-04,2.793146765100254e-05,0.35662726433363623,9.312893882803721e-05,0.8134587953472192,1.8188787428458933e-05,2.3261034788305713e-05,0.6511934014969702
2014-06-05,4.136471088316827e-05,0.3567303298534979,9.301193411217523e-05,0.7914670888028998,2.2127093430653974e-05,2.190503158501324e-05,0.5349268242959657
2014-06-06,3.9833023701562004e-05,0.39108123210285767,9.195854475453108e-05,0.8045203471826801,2.366925873550407e-05,2.311455378828987e-05,0.594211951190035
2014-06-09,5.1073182956276414e-05,0.41694793435608535,9.21822213698828e-05,0.7595654829241887,2.8608947026302042e-05,2.2245089730758608e-05,0.5601559442808581
2014-06-10,4.95066057749403e-05,0.4358439389215863,9.123724730949243e-05,0.7460703276347515,2.9291976266643283e-05,2.19477336370625e-05,0.591678136849175
2014-06-11,4.7157992518462575e-05,0.41778338073375354,7.182808038294337e-05,0.7581273917905901,2.431509353371315e-05,2.2160234641522603e-05,0.5156091732317417
2014-06-12,4.667919578081926e-05,0.4169167979777059,8.806401748186908e-05,0.6863624077331221,2.6730699471206392e-05,1.9227510887841625e-05,0.5726469581164074
2014-06-13,3.72024477228719e-05,0.41559923287376044,8.713191003909095e-05,0.6371915046926429,2.3661872615941588e-05,1.8052702347325104e-05,0.6360299943757296
2014-06-16,2.938646502467408e-05,0.4433278220088961,9.215576631039253e-05,0.6397632985570804,2.307065464288651e-05,1.812485681803694e-05,0.7850775730771102
2014-06-17,3.191330809025626e-05,0.4320550205350626,9.846407594570659e-05,0.631326310389583,2.421942751262896e-05,1.7828591535495255e-05,0.7589130980759594
2014-06-18,3.560112133469648e-05,0.4159452011862699,0.00010625207066722337,0.659209108255416,2.5582127434360654e-05,1.792759049993402e-05,0.7185764513947649
2014-06-19,3.687128606172102e-05,0.403109939155376,0.00011394599776355778,0.6289778307973611,2.6128662977208774e-05,1.7184358784791034e-05,0.7086452838523306
2014-06-20,3.6786047916274955e-05,0.3786345705815863,0.00011408551399400731,0.6357104969606695,2.45288440323877e-05,1.7235551844234524e-05,0.6667974795285253
2014-06-23,3.78482539714106e-05,0.3594595417040518,0.00012067860451538603,0.6417556585835902,2.429338767173876e-05,1.7405546371700897e-05,0.6418628370568754
2014-06-24,3.933090292313687e-05,0.34694580478468573,0.0001252913714553137,0.7245196199135794,2.435505868231214e-05,1.9010321810972526e-05,0.6192346697432412
2014-06-25,4.004889359785303e-05,0.3361711475716817,0.0001278399580854982,0.66831748694124,2.4054094221212992e-05,1.7532665742100947e-05,0.6006181959169654
2014-06-26,4.4267929857314866e-05,0.3260614724041005,0.00013397399363611838,0.6906970444744877,2.5110441209986056e-05,1.8247139334162402e-05,0.5672377563378828
2014-06-27,3.536085878696092e-05,0.3296688660954695,0.0001324768166076034,0.6284908610651704,2.256364603057818e-05,1.722099103856941e-05,0.638096664069097
2014-06-30,3.524942345217237e-05,0.3303781322364533,0.00013131234226028242,0.6429836664677155,2.247708958991645e-05,1.777604648787478e-05,0.6376583611477827
2014-07-01,3.707778978776346e-05,0.3437249626116217,0.00012970078337155887,0.6409398922257804,2.3836324652778487e-05,1.714552935439032e-05,0.6428733964246444
2014-07-02,3.729144432547138e-05,0.36010558762794453,0.00012942229186001515,0.607373412107093,2.5017217563483194e-05,1.674589209715158e-05,0.6708567612758175
2014-07-03,3.7850371933542936e-05,0.38763274638459344,0.00013013018437813968,0.6097433474203175,2.7204738548442162e-05,1.6495629302079377e-05,0.7187442859533268
2014-07-07,3.637233936281704e-05,0.397933164006036,0.0001306552652311085,0.5406537970707337,2.7432109788519175e-05,1.5135635403400031e-05,0.7542025140280819
2014-07-08,3.904012916123487e-05,0.41426153170508795,0.00013221217409180368,0.5123371820965376,2.9762263194700986e-05,1.3818988196053892e-05,0.7623505309570954
2014-07-09,3.921043801203444e-05,0.42326112068369137,0.0001209561656950384,0.5160683978207101,2.9148971124218655e-05,1.4007794446392926e-05,0.7433982531710631
2014-07-10,3.784415060760939e-05,0.4418890965561695,0.00012600186149193144,0.3825134640625063,3.0514140905152834e-05,1.0526941222548464e-05,0.8063106296542775
2014-07-11,4.137743263306523e-05,0.463599942692712,0.00013016684222394754,0.4478636187348703,3.402321333823239e-05,1.2974010493103251e-05,0.8222649684418557
2014-07-14,3.5819786180035966e-05,0.4131201027075334,0.00013780552156916797,0.4101071470395732,2.902492676939293e-05,1.1968424072109312e-05,0.8103043000734012
2014-07-15,3.740515266448331e-05,0.38052471155306783,0.00014107265069765947,0.4823243902947632,2.7642033854835396e-05,1.4689486622138189e-05,0.7389900023341404
2014-07-16,4.331224214055195e-05,0.3575204450153487,0.0001414884779085666,0.6466630253139097,2.7987670527226928e-05,2.3355959842627237e-05,0.6461838303453451
2014-07-17,4.7474517764657056e-05,0.3444977321933163,0.00014073609990686284,0.7596354270702345,2.815914110961291e-05,2.629699175707838e-05,0.5931422252502858
