Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XOM,Predicted_Covariance,Future_Cov_45_XOM,Beta_Predicted
2015-04-20,4.305137811564542e-05,0.5983675070998691,7.427287605383262e-05,0.7505160985066319,3.3835815794451866e-05,2.8322360064657256e-05,0.7859403641751366
2015-04-21,4.4326391543702614e-05,0.601078208657519,7.142749220617514e-05,0.7417030900896122,3.3821656454537776e-05,2.8894995911501414e-05,0.7630139805355478
2015-04-22,3.760113128202133e-05,0.5962877885789971,7.274551057607344e-05,0.7414336768567759,3.118598526970648e-05,2.8637662362919528e-05,0.8293895477718726
2015-04-23,3.981692672329287e-05,0.5992704927954962,6.537360255606338e-05,0.7415761308622869,3.0574401988432364e-05,2.8527177435218333e-05,0.7678744821494815
2015-04-24,4.472325784062566e-05,0.599957810463532,6.334904596478889e-05,0.7123745270545553,3.1934304855271143e-05,3.428234717080686e-05,0.7140424556965682
2015-04-27,4.8016264703360416e-05,0.5944799065213259,6.472695267856381e-05,0.7239269743924951,3.3141636274465576e-05,3.4747075669016535e-05,0.6902168771188518
2015-04-28,4.837591330570472e-05,0.5956169895265374,6.734091364007294e-05,0.6529419575524944,3.3995479249477724e-05,3.2203597331395836e-05,0.7027356576122525
2015-04-29,4.7158652268819175e-05,0.6020657327480029,6.810339485733686e-05,0.65814161845374,3.41199968796927e-05,3.225500040745384e-05,0.7235150971914543
2015-04-30,4.7296624411946914e-05,0.6091677853438011,6.82921399464719e-05,0.673120677477683,3.462082097726883e-05,3.162064476119284e-05,0.7319934859563417
2015-05-01,5.0018555724514286e-05,0.6205568831805526,7.05002392065562e-05,0.6170504762603579,3.685042204192132e-05,2.7877274136817072e-05,0.736735027794111
2015-05-04,4.992916004912971e-05,0.6222714579553331,6.936996144841755e-05,0.6065846459544427,3.6622057318671154e-05,3.0963726480780794e-05,0.7334803405992707
2015-05-05,5.102770643270727e-05,0.6298565375322509,6.80905052136701e-05,0.6166076012836785,3.712683636204893e-05,2.9877790587640244e-05,0.7275819149545728
2015-05-06,5.61480236098465e-05,0.6213711177173897,6.734066687157325e-05,0.6232977620530438,3.820823762408462e-05,3.2294251664132994e-05,0.6804912295681261
2015-05-07,5.2055366505413186e-05,0.6112661090284297,6.732165191165476e-05,0.6226077348672955,3.618598957591956e-05,3.3735576604381966e-05,0.6951442666753026
2015-05-08,4.9463315458690945e-05,0.6289914851852081,7.080166320256099e-05,0.5833802175322742,3.722272020503383e-05,2.958967352202286e-05,0.7525318482971529
2015-05-11,4.237087867236375e-05,0.6135624815193197,8.642681446525349e-05,0.5383163019307221,3.7129301871441835e-05,2.7027914942196507e-05,0.8762929406904012
2015-05-12,4.7490306282055044e-05,0.6195034320178529,9.056291812356455e-05,0.541094654822406,4.062762226135346e-05,2.7811319896164634e-05,0.8554929509204965
2015-05-13,4.663897325113825e-05,0.6020666497725653,8.096650991055079e-05,0.5402193242088988,3.699744822877769e-05,2.7770645240972994e-05,0.79327321443284
2015-05-14,4.9144732522979803e-05,0.5991268976945567,7.472895744969348e-05,0.5366948998348857,3.6307953215158807e-05,2.6316024662641605e-05,0.7387964355728543
2015-05-15,5.102390807027307e-05,0.6005443619419591,7.006487535260182e-05,0.5298353263971577,3.590724877677378e-05,2.61523171921381e-05,0.7037338011686648
2015-05-18,5.1224895533544154e-05,0.5918189982657579,6.784604193768916e-05,0.5358386677559785,3.4889255445205215e-05,2.6355631721879618e-05,0.6810995919427167
2015-05-19,5.107054978153525e-05,0.5833850877409018,6.398371773353144e-05,0.5449389046986892,3.3348424850957894e-05,2.7165035537997375e-05,0.6529873869306796
2015-05-20,4.960583034370502e-05,0.583264858300453,5.9770221058998206e-05,0.5790679573498921,3.17595692714718e-05,3.0186240408977185e-05,0.6402386383096214
2015-05-21,4.7917991249736124e-05,0.5713331281800731,5.112727470019406e-05,0.5856151598489967,2.8279063992576037e-05,3.072547801414686e-05,0.59015545633357
2015-05-22,4.8649795894238564e-05,0.5735976249451264,4.796465334915266e-05,0.7571322884116435,2.77082125677116e-05,4.24656925466595e-05,0.5695442716336863
2015-05-26,5.2044924254716454e-05,0.5854151507864387,5.2633286433375e-05,0.7462828341376765,3.0639621252317076e-05,4.07855550635535e-05,0.5887148783685746
2015-05-27,5.41376103742017e-05,0.586811255313982,5.610514012042701e-05,0.7847406753113647,3.234069152509257e-05,4.126531055339637e-05,0.5973793690107893
2015-05-28,5.2639353679274204e-05,0.5900856965205842,6.22956504345183e-05,0.8109332231986887,3.379085837279696e-05,4.265877346721472e-05,0.6419314830246767
2015-05-29,4.7121939363217764e-05,0.6048486423945044,6.866895798384976e-05,0.8457881214291519,3.440634318347508e-05,4.398420873976353e-05,0.7301554997189236
2015-06-01,4.566975475334599e-05,0.605597881007056,7.266821924284887e-05,0.8525267176158418,3.488758804534028e-05,4.429969051457015e-05,0.763910124627596
2015-06-02,4.848176142599366e-05,0.6109250398713518,7.58350009770483e-05,0.8524031489867695,3.704349621563876e-05,4.451433507884443e-05,0.7640707582826759
2015-06-03,4.583723039523311e-05,0.5892789716431902,6.861130104124552e-05,0.78574542853898,3.3046689144465386e-05,4.201567632471029e-05,0.7209573715409757
2015-06-04,5.208668778062701e-05,0.566934538401831,8.144978194811823e-05,0.794081418654014,3.692676386443521e-05,4.130053579688768e-05,0.7089482061128421
2015-06-05,5.356843740955158e-05,0.5500257045959047,9.169103391126769e-05,0.8814074775444743,3.8547916545190515e-05,4.8965956111639334e-05,0.7196012877970785
2015-06-08,5.4875341169450945e-05,0.5361849795320893,0.00010292479796250589,0.9395599633947472,4.0296123782120555e-05,5.314488542836284e-05,0.7343211526956915
2015-06-10,5.7400521339002106e-05,0.5342627898306734,0.0001094820283689979,0.9588031166405534,4.235300832019337e-05,5.1143431126047434e-05,0.7378505862352794
2015-06-11,5.7399555912391706e-05,0.5351757690791483,0.00010349414125022759,0.9538594802425236,4.1248540898298674e-05,5.0946049273819416e-05,0.7186212548622477
2015-06-12,5.544172754801711e-05,0.5390392657201604,0.00011794368740910783,0.945061364461046,4.35889221358687e-05,4.992350551581207e-05,0.7862114703788242
2015-06-15,5.424960916028536e-05,0.5386595449902478,0.00012313079076638797,0.9576925415085646,4.402465902817438e-05,5.036779099556691e-05,0.8115202986642642
2015-06-16,5.423174022350414e-05,0.5399302437530084,0.0001350995825398296,0.9795349543406124,4.621590146780968e-05,5.22273430092382e-05,0.8521928538037143
2015-06-17,5.412494915971205e-05,0.544640548794131,0.0001344027996532258,0.9727608428635816,4.6452905173587e-05,6.119407594736694e-05,0.8582530957491274
2015-06-18,5.572982074389677e-05,0.5578860800670299,0.0001311840448664901,0.9731380053402244,4.770126070580739e-05,7.872248831259272e-05,0.8559378097592638
2015-06-19,6.241618085312648e-05,0.5665462625290383,0.0001390389280395628,1.0277473126665655,5.277790899729748e-05,0.00011878740525369159,0.8455805574117211
2015-06-22,6.257165974145031e-05,0.5589598996622991,0.0001433350877197829,1.0061481692419123,5.293534502034197e-05,0.00011703257240262856,0.8459955391797797
2015-06-23,5.295413252336654e-05,0.5614051752649785,0.00015015756937874247,1.111128185825636,5.006105014056905e-05,0.00016943300261786765,0.9453662585914161
2015-06-24,5.124155217210486e-05,0.56588117674787,0.00015560987756529687,1.1367022345401,5.0530659536980753e-05,0.00018995854489899444,0.9861266373677278
2015-06-25,5.1531038942745836e-05,0.5668162042305961,0.00015854678748264338,1.1363419460449122,5.1233665685229523e-05,0.00018984821995285755,0.9942292400149992
2015-06-26,9.885673436567757e-05,0.6285288494602961,0.00018473497253577602,1.1246489551422096,8.49381713408616e-05,0.00018907454458032583,0.8592047055354844
2015-06-29,0.00010219846828200267,0.6906801847884853,0.00020681234524786592,1.1844595492828638,0.00010041241669912883,0.0002110571786547554,0.982523695189389
2015-06-30,8.697755639475864e-05,0.7189234961181491,0.00022070370507229828,1.170604233095394,9.960728224484358e-05,0.00021907194335099323,1.1452067219819713
2015-07-01,9.667073925185136e-05,0.7009689550193621,0.0002289034373189851,1.1930750012710098,0.00010427314223816768,0.00022107519112499178,1.0786422349218843
2015-07-02,9.521395937942913e-05,0.7053350051553477,0.00024297503328280285,1.1906642517364696,0.00010728192948967692,0.00022575479752232576,1.126745806905863
2015-07-06,0.000172264093177785,0.7282050367932795,0.00026513912863093995,1.1494320166758736,0.00015562808445566162,0.00023574006854604722,0.9034272992401602
2015-07-07,0.00016730584927433944,0.7311175143361293,0.000262961983939807,1.155798202915822,0.00015335192573287063,0.00023948740406168454,0.9165963198418252
2015-07-08,0.00018325021701855255,0.7508498672276845,0.00028369463243920216,1.1755195437340298,0.00017119887898986452,0.00023815963774127593,0.9342356138794208
2015-07-09,0.00017483634785152047,0.751444698458885,0.00029689826189268443,1.1762028152283808,0.00017120510697172739,0.00023889633949282448,0.9792306295320415
2015-07-10,0.0001852458943863911,0.7714958362580078,0.00031593929032315397,1.1842004452991624,0.0001866421383068442,0.00023573218857232176,1.0075372462373755
2015-07-13,0.00021177015433928543,0.7917929734152922,0.0003308343848416419,1.184153021657275,0.00020957976086484942,0.0002367298354416064,0.9896567413794926
2015-07-14,0.0001959846645507268,0.7771124963029165,0.0003244344584794034,1.1931006714123265,0.00019595593650954373,0.00024030585828805164,0.9998534168923424
2015-07-15,0.00017788056160659394,0.7933571471737242,0.0002853562417446177,1.1926353973847112,0.00017874202457379316,0.00024022608243867734,1.0048429292072085
2015-07-16,0.00018174519139179188,0.8008922620077641,0.000298306733159021,1.194318886259151,0.000186482073831162,0.00024914015045862756,1.0260633164657365
2015-07-17,0.00017984339911716185,0.7988852483989909,0.0003130763082696903,1.1986300272377188,0.00018956438885937656,0.0002511635933395767,1.054052524529309
2015-07-20,0.0001933298802508964,0.7601708816484964,0.00034961683305393136,1.1928670642323318,0.00019763182821685835,0.0002531821539823676,1.0222518524316004
2015-07-21,0.00019419877324157122,0.7429270288577735,0.00037182034135390025,1.1934705451829146,0.00019963467295166615,0.000253212728721821,1.0279914214665662
2015-07-22,0.00018582236281108658,0.7226221809038806,0.00038265966954963994,1.1915658388214907,0.00019269330390957464,0.00025287760678096584,1.0369758569127296
2015-07-23,0.00018795658724473803,0.7130269524677806,0.0003959976216519407,1.1924422153447078,0.0001945275023842068,0.000252777342789444,1.0349597491409694
2015-07-24,0.00019329917782205091,0.7194142222031891,0.00041913603924549094,1.1391607947258495,0.00020477244938875604,0.00025378076672351904,1.0593549941390195
