Feature,Gain,Window_Start
MA_5d_USO,0.001932,110
Volume_UTX,0.001823,110
Close_VEA,0.026651,110
MA_45d_VGK,0.032962,110
Close_VIX,0.881026,110
Variance_5d_MA_VIX,0.058348,110
Close_VLO,0.029924,110
MA_45d_VLO,0.013725,110
Beta_45d_VZ,0.001799,110
Variance_45d_VZ,2.889080,110
Variance_45d_MA_WBA,0.069870,110
Variance_5d_MA_WFC,0.420387,110
Close_XLB,0.003765,110
Beta_45d_XLB,0.754251,110
Beta_45d_XLK,0.123200,110
Close_XLP,0.002349,110
MA_45d_XLV,0.002158,110
Beta_45d_XOM,0.049388,110
Close,0.353540,125
Volume,0.009590,125
target_multiplier,27.619469,125
Log_Return_AABA,0.011370,125
Close_ABT,0.103563,125
Volume_ABT,0.437497,125
MA_45d_ABT,0.003550,125
Variance_45d_MA_AET,0.303471,125
Volume_AGG,0.016517,125
MA_45d_AGG,0.006948,125
Variance_45d_MA_AIG,0.015289,125
Variance_45d_APC,0.012014,125
Variance_5d_MA_BIDU,0.007231,125
Variance_45d_MA_BKNG,4.472038,125
MA_45d_BKNG,0.208714,125
Close_BK,47.322109,125
Adj_Close_BK,5.206451,125
Beta_45d_BK,2.893786,125
Variance_45d_BK,5.474487,125
Variance_5d_MA_BK,0.184633,125
Variance_5d_MA_BLK,0.022168,125
MA_45d_BRK.B,0.013314,125
MA_45d_CB,0.040631,125
Variance_5d_MA_CELG,0.001406,125
MA_5d_CMG,0.002065,125
Log_Return_COST,0.008995,125
Volume_C,0.053556,125
Volume_DXJ,0.012710,125
MA_45d_DXJ,0.212811,125
Variance_45d_EFA,0.045419,125
Variance_45d_MA_EFA,0.119462,125
Variance_45d_MA_EOG,0.764126,125
Log_Return_EPD,0.023639,125
Beta_45d_ESRX,0.636055,125
MA_45d_ESRX,0.089476,125
Log_Return_EWJ,0.008241,125
Log_Return_EWZ,0.018701,125
Close_EZU,0.048467,125
Variance_45d_GE,0.638022,125
Volume_GOOG.L,0.004363,125
Beta_45d_GS,0.078949,125
Beta_45d_HON,0.004307,125
Beta_45d_ICE,9.971431,125
Variance_45d_MA_ICE,109.677467,125
Close_IEF,2.590942,125
Volume_IEF,0.000713,125
Adj_Close_IEF,0.872151,125
Log_Return_IEF,0.009241,125
Variance_45d_IEF,0.038367,125
Variance_45d_IJH,0.006039,125
Variance_5d_MA_ILMN,0.024062,125
Beta_45d_IVV,0.010504,125
Beta_45d_IWB,0.019111,125
Beta_45d_IWD,0.004230,125
Volume_IWF,0.008402,125
Volume_IWR,0.007295,125
Volume_MA,0.015071,125
Variance_45d_MA_MCK,140.406281,125
Variance_45d_MA_MDT,0.674892,125
MA_5d_MDT,0.009007,125
Beta_45d_MDY,1.093644,125
Log_Return_MET,0.001412,125
Variance_45d_MA_MET,364.368774,125
Variance_45d_MON,0.002956,125
Variance_5d_MA_MON,0.981055,125
Beta_45d_MRK,0.017245,125
Variance_5d_MA_MRK,0.196280,125
Variance_5d_MA_MSFT,0.006837,125
Variance_45d_NFLX,0.026919,125
MA_5d_NFLX,0.013682,125
Variance_5d_MA_NKE,0.398732,125
MA_45d_NXPI,6.796865,125
MA_45d_ORCL,0.007962,125
Variance_45d_OXY,0.022741,125
Beta_45d_PM,0.192649,125
Log_Return_PXD,0.020270,125
Volume_QQQ,0.012779,125
Log_Return_SBUX,0.007284,125
Variance_45d_MA_SIG,0.091624,125
Log_Return_SWKS,0.270078,125
Variance_45d_SWKS,0.047147,125
Beta_45d_TFCF.A,0.069767,125
Variance_45d_TFCF.A,0.319472,125
MA_45d_TLT,0.006218,125
Beta_45d_TXN,0.757362,125
MA_45d_TXN,0.019033,125
Beta_45d_UPRO,0.287212,125
Variance_45d_USB,0.104901,125
Beta_45d_VEU,2.068733,125
Variance_45d_MA_VGK,1.587143,125
MA_45d_VGK,35.214813,125
Log_Return_VIX,0.000157,125
Variance_45d_VIX,0.026403,125
Variance_45d_MA_VIX,0.261648,125
Volume_VLO,0.010288,125
Variance_5d_MA_VLO,1.104351,125
Variance_45d_VNQ,0.016256,125
Variance_45d_VTV,0.069805,125
MA_45d_VZ,0.006127,125
Log_Return_WBA,0.003544,125
Variance_45d_MA_WFC,0.029673,125
Close_WW,0.194760,125
MA_45d_XOM,0.014926,125
Variance_5d_MA_XOP,0.286445,125
Close,0.323320,145
Volume,0.145764,145
RQ_daily,0.006894,145
RV_x_RQ,0.001414,145
target_multiplier,1.174939,145
Volume_AABA,0.006956,145
Variance_45d_MA_AABA,1.107960,145
Variance_45d_MA_ABT,0.027297,145
Variance_45d_MA_ACN,0.336397,145
Variance_5d_MA_ACN,0.003397,145
Variance_45d_MA_AET,0.229828,145
Close_BA,0.015294,145
Log_Return_BHC,0.001506,145
Variance_5d_MA_BHC,0.173846,145
Beta_45d_BIIB,0.361597,145
Volume_BK,0.004715,145
SPY_Return_BLK,0.004464,145
Beta_45d_BLK,0.003415,145
Variance_45d_MA_BMY,0.291618,145
Volume_BND,0.009406,145
MA_45d_BND,0.002667,145
Beta_45d_CB,0.012199,145
Variance_45d_MA_CB,98.341393,145
Beta_45d_CELG,0.004950,145
Close_CMG,0.134907,145
Close_COP,0.084157,145
Beta_45d_COP,0.007855,145
Close_CSCO,0.023170,145
Close_C,0.241339,145
Volume_C,0.015717,145
Variance_45d_MA_C,0.133128,145
Variance_5d_MA_C,0.029277,145
Beta_45d_DOW,0.059688,145
Variance_45d_DUK,0.066858,145
Variance_5d_MA_DUK,0.011171,145
Variance_45d_DXJ,2.528755,145
Variance_45d_MA_EEM,0.012696,145
Log_Return_EFA,0.000061,145
Variance_45d_MA_EFA,0.071238,145
Variance_5d_MA_EFA,0.001326,145
Adj_Close_EOG,0.048404,145
Variance_45d_MA_EOG,2.616308,145
Beta_45d_EPD,0.074362,145
Volume_ESRX,0.005725,145
Log_Return_ESRX,0.005082,145
Volume_EWJ,0.006853,145
Close_EWZ,0.338826,145
Beta_45d_EWZ,0.160490,145
Close_EXPE,0.295373,145
Adj_Close_EZU,0.010574,145
Variance_45d_MA_F,1.396252,145
Close_GILD,0.005204,145
Variance_45d_GILD,3.062813,145
Volume_IBB,0.003246,145
MA_45d_IBM,0.039339,145
MA_45d_ICE,0.198515,145
Variance_5d_MA_IEF,0.030279,145
Beta_45d_IJH,0.081029,145
Variance_45d_MA_IJH,0.070275,145
Variance_45d_INTC,4.158577,145
Variance_45d_MA_INTC,3.223953,145
Variance_45d_MA_IWR,0.021279,145
Beta_45d_IYR,0.017992,145
MA_45d_JNJ,0.025792,145
Log_Return_JPM,0.006205,145
Beta_45d_KMB,0.010538,145
Variance_45d_KR,0.030071,145
Log_Return_LBTY.K,0.001211,145
Log_Return_LOW,0.001930,145
Beta_45d_MCK,0.003309,145
Beta_45d_MDY,0.177243,145
Beta_45d_MET,0.017332,145
MA_45d_MET,0.028246,145
MA_45d_MON,0.833635,145
Variance_45d_MA_MRK,66.283844,145
Beta_45d_MSFT,0.002204,145
Log_Return_MS,0.001511,145
Volume_NFLX,0.004946,145
Variance_45d_NXPI,0.012296,145
Volume_OXY,0.001744,145
Variance_45d_OXY,1.378901,145
Variance_45d_MA_PG,2.153368,145
Volume_PM,0.016540,145
Beta_45d_PM,0.004804,145
MA_45d_SHY,0.065762,145
Close_SLB,0.462565,145
Variance_45d_SO,0.159788,145
Variance_5d_MA_SO,6.495865,145
Adj_Close_SPG,0.001843,145
MA_5d_SPG,0.000421,145
Beta_45d_SWKS,0.005858,145
MA_45d_TFCF.A,0.007910,145
Log_Return_TGT,0.028790,145
Log_Return_TLT,0.003606,145
Close_TSLA,0.011840,145
Log_Return_TSLA,0.002636,145
MA_45d_TSLA,0.001267,145
Variance_45d_MA_TWX,0.868369,145
MA_45d_TWX,0.004709,145
Close_TXN,0.031278,145
MA_45d_TXN,0.003041,145
Variance_5d_MA_T,51.184139,145
Close_UAA,0.004109,145
Variance_5d_MA_UAL,0.042911,145
Volume_UNP,0.001503,145
Beta_45d_VEU,0.035230,145
Variance_45d_VGK,0.001154,145
Close_VIX,0.004200,145
MA_45d_VIX,0.014489,145
Variance_45d_MA_VLO,0.210360,145
Volume_VNQ,0.001510,145
MA_45d_VNQ,0.003697,145
Beta_45d_VXX,0.351811,145
Volume_V,0.031509,145
MA_5d_V,0.001976,145
Log_Return_WFC,0.004760,145
Volume_WMB,0.025097,145
MA_5d_WMB,0.002068,145
Close_WW,0.194515,145
Variance_45d_MA_WW,0.006993,145
Beta_45d_XLK,0.011125,145
Close,0.205631,150
Volume,0.000078,150
RQ_daily,0.015190,150
target_multiplier,5.487002,150
Variance_45d_MA_AAPL,0.452264,150
Variance_45d_MA_ABT,2.982864,150
Variance_45d_MA_ACN,0.192658,150
Log_Return_AET,0.000609,150
Variance_45d_MA_AET,0.251613,150
MA_45d_AIG,0.005129,150
Beta_45d_ALXN,0.003287,150
Log_Return_ANDV,0.012783,150
MA_5d_BA,0.001771,150
Log_Return_BHC,0.012103,150
Variance_5d_MA_BHC,0.030744,150
Beta_45d_BIDU,0.444621,150
MA_45d_BIDU,0.028415,150
Beta_45d_BIIB,0.069605,150
Log_Return_BKNG,0.004429,150
MA_45d_BKNG,0.012676,150
SPY_Return_BK,0.027155,150
Volume_BLK,0.004619,150
Beta_45d_BLK,0.025875,150
Variance_45d_BLK,0.011165,150
Close_BMY,0.020931,150
Variance_45d_BMY,0.010257,150
Variance_45d_MA_BMY,0.119252,150
Adj_Close_BND,0.402313,150
Log_Return_BND,0.016355,150
MA_45d_BND,0.002021,150
Close_BP,0.035290,150
Adj_Close_BP,0.003262,150
Log_Return_BP,0.007195,150
MA_45d_BP,0.005299,150
Variance_45d_MA_BRK.B,0.120276,150
Variance_5d_MA_BRK.B,0.000454,150
Beta_45d_CAT,0.021048,150
Variance_45d_MA_CB,157.083252,150
Variance_5d_MA_CMG,0.268080,150
MA_5d_CMG,0.003828,150
MA_45d_CSCO,0.001360,150
Close_C,0.189353,150
Adj_Close_DXJ,0.024379,150
Variance_45d_MA_EFA,0.089656,150
Close_EOG,0.013446,150
Volume_EOG,0.012801,150
Close_EPD,0.005075,150
Variance_45d_MA_ESRX,0.164817,150
Log_Return_EWG,0.001805,150
MA_45d_EWG,0.018604,150
Volume_EWJ,0.002350,150
MA_45d_EWJ,0.165674,150
Beta_45d_EWZ,0.058083,150
Close_EXPE,0.414468,150
Variance_45d_MA_F,22.887857,150
Beta_45d_GE,0.371490,150
MA_5d_GS,0.002429,150
Volume_HD,0.007020,150
Volume_HYG,0.012726,150
MA_5d_HYG,0.009025,150
Volume_IBB,0.004151,150
Beta_45d_IBM,0.044990,150
Beta_45d_ICE,0.002555,150
Variance_45d_MA_ICE,0.507555,150
Adj_Close_IEF,0.253132,150
Log_Return_IEF,0.000209,150
SPY_Return_IEF,0.000252,150
Beta_45d_IJH,0.040384,150
Adj_Close_ILMN,0.000826,150
Variance_45d_INTC,4.032455,150
Variance_45d_MA_INTC,0.018703,150
Beta_45d_IWB,0.006606,150
Beta_45d_IWD,7.850098,150
Volume_IWN,0.003258,150
Volume_IYR,0.014287,150
MA_45d_JNJ,0.039338,150
Close_KO,0.008502,150
Close_KR,0.041697,150
MA_5d_LBTY.A,0.003426,150
Volume_MA,0.004470,150
Volume_MCD,0.014819,150
Beta_45d_MCK,0.042412,150
Beta_45d_MDLZ,0.282127,150
Variance_45d_MA_MDT,0.001582,150
Volume_MDY,0.040092,150
Log_Return_MDY,0.046661,150
Beta_45d_MDY,2.308693,150
Beta_45d_MET,0.013895,150
Variance_5d_MA_MET,0.106878,150
Log_Return_MON,0.005095,150
Beta_45d_MON,0.205070,150
Variance_5d_MA_MON,0.022677,150
Beta_45d_MRK,0.001296,150
Variance_45d_MA_MRK,3.697468,150
Volume_MSFT,0.001725,150
Log_Return_MSFT,0.003409,150
Beta_45d_MS,0.003380,150
MA_5d_NFLX,0.023330,150
Volume_NXPI,0.001778,150
Log_Return_ORCL,0.001834,150
Variance_45d_OXY,0.637355,150
Variance_45d_MA_PEP,107.347763,150
MA_5d_PG,0.002818,150
Beta_45d_PM,0.129917,150
Log_Return_REGN,0.001987,150
MA_45d_SCHW,0.003580,150
Variance_45d_MA_SIG,0.244591,150
Close_SLB,0.008153,150
Adj_Close_SLB,2.631096,150
Beta_45d_SO,0.000306,150
MA_5d_SO,0.487275,150
Close_SPG,0.789269,150
Beta_45d_SPG,0.010849,150
Variance_45d_SPG,0.001918,150
Variance_5d_MA_SWKS,0.019075,150
Log_Return_TLT,0.003470,150
Variance_45d_T,0.416712,150
Variance_5d_MA_T,56.527611,150
MA_5d_UAL,0.006577,150
Log_Return_UNP,0.006701,150
Beta_45d_UPRO,0.010337,150
MA_45d_VIX,0.037939,150
MA_5d_VIX,0.008688,150
Log_Return_VLO,0.006197,150
Variance_45d_MA_VLO,0.666124,150
MA_45d_VLO,0.028350,150
Beta_45d_VXX,0.112209,150
Adj_Close_WBA,0.007932,150
Close_WW,0.141623,150
MA_45d_WW,0.005055,150
Close,0.000500,140
target_multiplier,0.130389,140
Variance_45d_MA_ABT,0.085262,140
Variance_5d_MA_ABT,10.925308,140
Variance_45d_MA_ACN,0.607998,140
Variance_45d_MA_AET,7.366748,140
Close_AGN,0.010090,140
Close_AIG,2.324726,140
Volume_AIG,0.035305,140
Log_Return_ALXN,0.001232,140
MA_5d_AMGN,0.097453,140
Variance_45d_MA_AMZN,0.006663,140
Beta_45d_ANDV,0.016875,140
Variance_45d_MA_APC,0.036434,140
MA_5d_APC,0.002647,140
Log_Return_BIDU,0.004496,140
Variance_45d_MA_BKNG,0.724453,140
Close_BK,0.000671,140
Beta_45d_BK,0.008733,140
MA_5d_BLK,0.092547,140
Variance_45d_MA_BMY,0.178721,140
Beta_45d_BRCM,0.000419,140
Close_BRK.B,0.341166,140
MA_5d_BRK.B,0.001559,140
Variance_45d_MA_CB,88.276619,140
Beta_45d_COP,0.016809,140
MA_5d_CRM,0.003740,140
Beta_45d_C,0.794910,140
Variance_45d_MA_C,1.673281,140
Volume_DXJ,0.003799,140
Variance_45d_DXJ,0.000941,140
MA_45d_DXJ,1.122684,140
Volume_EFA,0.132279,140
Beta_45d_EFA,0.162907,140
Variance_45d_MA_EFA,0.167930,140
MA_45d_EFA,0.003140,140
SPY_Return_EOG,0.000934,140
Variance_45d_MA_EOG,0.162505,140
Close_EPD,0.032228,140
Beta_45d_EPD,0.049765,140
Variance_45d_MA_EPD,1.705612,140
MA_5d_ESRX,0.002512,140
Variance_45d_MA_EWG,0.005632,140
Volume_EWJ,0.017647,140
Beta_45d_EWZ,0.192067,140
Close_EXPE,0.067823,140
Adj_Close_EXPE,0.240954,140
Beta_45d_EXPE,0.032768,140
Variance_5d_MA_EXPE,0.024917,140
Variance_45d_MA_F,1.741787,140
Volume_GDX,0.008490,140
Variance_45d_MA_GE,0.470613,140
Log_Return_GILD,0.007449,140
Log_Return_GLD,0.003685,140
Beta_45d_IBB,0.003550,140
Beta_45d_ICE,0.016511,140
Close_IEF,1.735876,140
Beta_45d_IJH,1.431889,140
Variance_45d_INTC,5.747238,140
Beta_45d_IWD,1.595150,140
Variance_45d_MA_KMB,0.032721,140
Close_MCD,0.015627,140
Log_Return_MCD,0.003083,140
Volume_MCK,0.030022,140
MA_5d_MCK,0.734914,140
Close_MDLZ,0.008698,140
Beta_45d_MDLZ,0.003849,140
Variance_45d_MA_MDT,0.049991,140
Volume_MET,0.102023,140
Beta_45d_MET,0.010573,140
Variance_45d_MA_MET,0.275004,140
Variance_45d_MA_MRK,2.218242,140
Log_Return_NFLX,0.002047,140
Log_Return_ORCL,0.011064,140
Variance_45d_OXY,0.441492,140
MA_5d_PG,0.000859,140
Close_SBUX,0.041888,140
MA_45d_SBUX,0.041709,140
Close_SHY,0.003494,140
Beta_45d_SIG,0.015029,140
Adj_Close_SLB,3.513855,140
Variance_45d_MA_SLB,0.020350,140
MA_5d_SLB,0.145733,140
Log_Return_SO,0.010001,140
Variance_45d_MA_SO,0.080885,140
Variance_5d_MA_SO,6.166428,140
MA_5d_SO,0.934576,140
Close_SPG,0.029071,140
Log_Return_TGT,0.020485,140
Log_Return_TLT,0.005316,140
Variance_5d_MA_TQQQ,0.761285,140
Log_Return_TWX,0.004353,140
Variance_45d_MA_TWX,0.977025,140
Variance_5d_MA_T,48.376526,140
Close_UAA,0.004432,140
Volume_UNP,0.002421,140
Beta_45d_USB,0.091200,140
Beta_45d_VEU,0.256001,140
Volume_VGK,0.000639,140
Close_VIX,0.004579,140
Log_Return_VIX,0.006223,140
Beta_45d_VIX,0.056500,140
Beta_45d_VLO,0.008780,140
Variance_45d_MA_VLO,0.507762,140
Beta_45d_VNQ,0.004307,140
Beta_45d_VXX,0.192683,140
Close_V,0.011854,140
Volume_V,0.069088,140
Log_Return_V,0.004281,140
Close_WW,0.118894,140
Adj_Close_WW,0.039202,140
Close,0.047524,155
Volume,0.000050,155
RQ_daily,0.019279,155
target_multiplier,8.831175,155
Log_Return_AABA,0.004876,155
Variance_45d_MA_AABA,0.148499,155
MA_45d_AABA,0.002812,155
Beta_45d_AAPL,0.008170,155
Variance_45d_MA_AAPL,18.206293,155
Variance_45d_ABT,5.068043,155
Variance_45d_MA_ABT,1.083334,155
Variance_5d_MA_ACN,0.049302,155
Variance_45d_MA_AIG,0.123101,155
MA_45d_AIG,0.002148,155
Volume_ALXN,0.002857,155
MA_45d_ANDV,0.006831,155
Volume_AVGO,0.219663,155
Variance_5d_MA_AVGO,0.026416,155
Volume_BHC,0.007426,155
MA_45d_BIDU,0.029408,155
Beta_45d_BIIB,0.032637,155
Variance_45d_BIIB,0.009622,155
Close_BKNG,0.140514,155
Log_Return_BKNG,0.004078,155
Variance_45d_BKNG,0.191741,155
Adj_Close_BK,0.667244,155
Beta_45d_BK,0.001615,155
Variance_45d_MA_BK,0.122189,155
Volume_BLK,0.000297,155
Log_Return_BLK,0.026176,155
Variance_45d_MA_BRK.B,216.831268,155
Beta_45d_CB,0.014268,155
Variance_45d_MA_CB,4.934048,155
Close_CMG,0.089203,155
Variance_45d_CMG,0.014814,155
Beta_45d_COST,0.082067,155
MA_5d_CSCO,0.007678,155
MA_45d_CVX,0.489324,155
Volume_C,0.010183,155
Adj_Close_C,0.011332,155
Variance_45d_MA_C,0.219989,155
Beta_45d_DIA,0.059229,155
Variance_45d_DXJ,1.365196,155
Variance_5d_MA_DXJ,0.025275,155
Volume_EEM,0.001084,155
Adj_Close_EEM,0.005425,155
Volume_EFA,0.003685,155
Adj_Close_EFA,0.006257,155
Variance_45d_MA_EFA,0.063705,155
MA_45d_EFA,0.000714,155
Beta_45d_EOG,0.009793,155
Variance_5d_MA_EOG,0.001209,155
MA_45d_EOG,0.053203,155
Close_EPD,0.014313,155
Beta_45d_EPD,0.088794,155
Volume_EWJ,0.023239,155
MA_45d_EWJ,0.056186,155
Volume_EXPE,0.012384,155
Close_FXI,0.014115,155
Variance_45d_MA_FXI,147.990540,155
Variance_45d_MA_F,12.298680,155
MA_5d_GS,0.008202,155
Volume_HD,0.003395,155
Volume_IBB,0.019125,155
Beta_45d_IBM,0.034616,155
Volume_ICE,0.004261,155
Beta_45d_ICE,3.128325,155
Variance_45d_MA_ICE,3.001472,155
Adj_Close_IEF,0.532616,155
Variance_5d_MA_IEF,0.057970,155
Beta_45d_IJH,3.039944,155
Variance_45d_IJH,0.008635,155
Variance_45d_ILMN,0.007730,155
Close_INTC,0.001979,155
Variance_45d_INTC,1.902580,155
Beta_45d_IWF,0.022449,155
Adj_Close_KO,0.011965,155
MA_45d_KO,0.015404,155
Log_Return_KR,0.002722,155
Volume_LLY,0.002871,155
Volume_LOW,0.007709,155
Close_MA,0.174926,155
Volume_MA,0.004534,155
Volume_MCK,0.003171,155
Beta_45d_MCK,0.076961,155
Volume_MDLZ,0.003631,155
Beta_45d_MDT,0.001370,155
MA_45d_MDT,0.012425,155
MA_5d_MDT,0.016564,155
Beta_45d_MDY,0.426683,155
Variance_45d_MA_MET,2.645554,155
MA_45d_MET,0.008532,155
Close_MMM,0.011827,155
Variance_45d_MA_MRK,308.272583,155
Variance_5d_MA_MRK,0.003136,155
MA_45d_MRK,0.572763,155
Beta_45d_MSFT,0.016822,155
Variance_5d_MA_MSFT,0.020465,155
Log_Return_NFLX,0.001985,155
Variance_5d_MA_NFLX,0.029467,155
Adj_Close_NKE,1.019377,155
Beta_45d_PEP,0.006294,155
Variance_45d_MA_PEP,3.290391,155
Volume_PG,0.007186,155
Variance_45d_MA_PG,0.606044,155
MA_5d_PG,0.002645,155
Beta_45d_PM,0.014988,155
Close_QCOM,0.003675,155
Close_SBUX,0.005492,155
MA_45d_SBUX,0.086596,155
Adj_Close_SLB,0.122299,155
Variance_45d_MA_SLB,0.045058,155
MA_45d_SLB,0.003332,155
Close_SO,0.133577,155
Volume_SO,0.034800,155
Adj_Close_SO,0.021430,155
Variance_45d_SO,0.009532,155
Variance_5d_MA_SO,0.043444,155
MA_5d_SO,0.901066,155
Close_SPG,0.015217,155
Beta_45d_SPG,0.014441,155
Adj_Close_TGT,0.613873,155
MA_45d_TQQQ,0.123087,155
Volume_TSLA,0.002779,155
Close_TWX,0.004443,155
Volume_TWX,0.007454,155
Volume_TXN,0.024886,155
Variance_5d_MA_T,22.770699,155
Beta_45d_UNP,0.102892,155
Beta_45d_VEU,0.961555,155
Variance_45d_MA_VGK,0.065613,155
MA_45d_VIX,0.012579,155
Close_VLO,0.015391,155
Variance_45d_MA_VLO,0.114957,155
Beta_45d_VWO,0.012921,155
Beta_45d_VXX,0.262423,155
MA_5d_WFC,0.009088,155
Close_WW,0.258505,155
Adj_Close_WW,0.140937,155
Beta_45d_WW,0.006159,155
Variance_5d_MA_XLV,0.142130,155
Close,0.046640,175
Volume,0.148147,175
Variance_5d_MA,0.328436,175
RQ_daily,0.017738,175
target_multiplier,0.093913,175
Variance_45d_AABA,2.149124,175
Volume_AAPL,0.004665,175
Variance_45d_MA_AAPL,100.943298,175
MA_45d_AAPL,0.003300,175
Beta_45d_ABT,0.009899,175
Variance_5d_MA_ABT,1.858732,175
MA_5d_ABT,0.024634,175
Variance_45d_MA_ACN,6.564493,175
Log_Return_AGG,0.007481,175
Variance_45d_MA_AIG,0.049734,175
Log_Return_ALXN,0.009175,175
Variance_45d_MA_ALXN,0.081267,175
Close_AMGN,0.014685,175
Close_AMLP,0.049278,175
Adj_Close_AMZN,3.170780,175
Volume_ANDV,0.092839,175
Beta_45d_APC,0.043104,175
Beta_45d_BIDU,5.383326,175
Close_BKNG,0.314311,175
Log_Return_BKNG,0.012313,175
Variance_5d_MA_BKNG,0.034906,175
Volume_BK,0.003696,175
SPY_Return_BK,0.001065,175
Variance_45d_MA_BK,0.052729,175
Variance_5d_MA_BK,0.279611,175
SPY_Return_BLK,0.000072,175
Variance_45d_MA_BLK,0.903107,175
Variance_45d_MA_BMY,68.691856,175
Variance_45d_MA_BP,0.060479,175
Beta_45d_BRCM,0.003784,175
Variance_45d_MA_BRK.B,2.375280,175
MA_45d_BRK.B,0.003071,175
Log_Return_CAT,0.003275,175
Volume_CB,0.007379,175
Variance_45d_CB,0.003835,175
Volume_CRM,0.001859,175
Log_Return_DAL,0.002271,175
Adj_Close_DOW,0.109677,175
Variance_45d_DUK,0.012220,175
Variance_5d_MA_DXJ,0.016587,175
MA_45d_EEM,0.003892,175
SPY_Return_EFA,0.000316,175
Variance_45d_MA_EFA,0.014661,175
Variance_5d_MA_EFA,0.012929,175
Log_Return_EOG,0.005166,175
Variance_45d_MA_EOG,0.078819,175
Volume_EWJ,0.026497,175
Beta_45d_EWZ,0.048812,175
Adj_Close_EXPE,0.024091,175
Log_Return_EXPE,0.016847,175
Close_GDX,0.363791,175
Volume_ICE,0.024055,175
Volume_IEF,0.018112,175
Beta_45d_IEF,0.027632,175
Variance_45d_IEF,0.000180,175
Volume_IJH,0.011808,175
Volume_INTC,0.004051,175
Beta_45d_IWB,0.170699,175
Volume_IWD,0.002746,175
MA_45d_JNJ,0.012894,175
Log_Return_JPM,0.017754,175
Variance_5d_MA_LBTY.A,0.162608,175
MA_45d_LOW,0.007362,175
Log_Return_MA,0.019586,175
Beta_45d_MDY,1.633829,175
Volume_MET,0.055106,175
Beta_45d_MMM,0.002653,175
Variance_45d_MA_MMM,1.447214,175
Volume_MON,0.005571,175
Beta_45d_MON,0.024582,175
MA_5d_MO,0.002794,175
Variance_45d_MA_MRK,2.009716,175
Beta_45d_MS,0.002107,175
MA_5d_NFLX,0.024965,175
Volume_PG,0.007998,175
Close_PXD,0.011582,175
Log_Return_REGN,0.002372,175
MA_5d_SCHW,0.005409,175
Volume_SHY,0.004137,175
Log_Return_SHY,0.016402,175
MA_5d_SHY,0.045239,175
Close_SO,0.187745,175
Log_Return_SO,0.008615,175
Variance_45d_MA_SO,0.097139,175
Variance_5d_MA_SO,0.111709,175
MA_5d_SO,0.627810,175
SPY_Return_SPG,0.014573,175
Volume_SWKS,0.005959,175
Close_TGT,0.812659,175
Variance_45d_TSLA,0.005409,175
Volume_TWX,0.007132,175
Log_Return_TXN,0.007253,175
MA_45d_UNH,0.012779,175
Beta_45d_UPRO,0.013897,175
Variance_45d_USO,0.018135,175
Volume_VEA,0.008123,175
Log_Return_VEU,0.000623,175
Beta_45d_VGK,0.005042,175
Variance_5d_MA_VGK,0.010706,175
Variance_5d_MA_VIX,0.019851,175
MA_45d_VIX,0.007031,175
Variance_45d_MA_VLO,0.679869,175
Volume_VNQ,0.088947,175
Variance_45d_MA_VWO,128.693802,175
Close_VXX,0.016936,175
Adj_Close_VXX,0.005542,175
Log_Return_WMB,0.001536,175
Close_WW,0.178216,175
Variance_45d_XLB,0.060985,175
Close,0.077008,165
RQ_daily,0.010130,165
target_multiplier,0.513840,165
Beta_45d_AAPL,0.005854,165
Variance_45d_MA_ABT,0.628101,165
MA_5d_ABT,0.011810,165
Beta_45d_ACN,0.020240,165
Variance_45d_MA_AIG,0.014467,165
Volume_AMJ,0.002230,165
Beta_45d_AMJ,2.577351,165
Beta_45d_AMLP,0.029165,165
Close_AMZN,1.057981,165
Variance_45d_AMZN,0.014261,165
Beta_45d_APC,0.188421,165
Variance_45d_MA_ATVI,0.284593,165
Close_BHC,0.037606,165
Volume_BIDU,0.005686,165
Beta_45d_BIDU,0.275961,165
Volume_BIIB,0.004673,165
Close_BKNG,0.333129,165
Log_Return_BKNG,0.004476,165
MA_45d_BKNG,0.000207,165
Variance_45d_MA_BK,0.175452,165
MA_5d_BK,0.002807,165
Variance_45d_MA_BMY,48.339668,165
MA_45d_BMY,0.052502,165
Close_BRCM,0.009705,165
MA_5d_BRCM,0.036355,165
Variance_45d_MA_BRK.B,2.961730,165
MA_45d_BRK.B,0.025648,165
Variance_45d_MA_CB,9.491059,165
Volume_CRM,0.051943,165
Adj_Close_CRM,1.677547,165
Log_Return_CSCO,0.012223,165
Variance_5d_MA_CSCO,0.034461,165
Adj_Close_CVX,0.005896,165
Close_C,0.013056,165
Volume_C,0.036511,165
Adj_Close_C,0.022324,165
Volume_DOW,0.010225,165
Close_EFA,0.004666,165
Adj_Close_EFA,0.048725,165
Beta_45d_EFA,0.000495,165
Variance_45d_MA_EFA,0.115598,165
Variance_45d_MA_EOG,1.719892,165
MA_5d_EOG,0.000817,165
Beta_45d_EPD,0.298003,165
MA_45d_EPD,1.211161,165
MA_45d_ESRX,0.026994,165
Log_Return_EWJ,0.005125,165
MA_45d_EWJ,0.012209,165
Beta_45d_EWZ,0.135656,165
Close_EXPE,0.334475,165
MA_5d_EXPE,0.012496,165
Variance_45d_MA_F,0.080418,165
Log_Return_GDX,0.023173,165
MA_5d_GDX,0.007226,165
Log_Return_GILD,0.001948,165
Beta_45d_IBB,0.162736,165
MA_45d_IBB,0.006958,165
Beta_45d_ICE,2.934935,165
